V,W,m0,c0
3.4070005521033693,1.3458426881172971,0.0,1.0
2.762371238619801,1.2302219040704856,0.0,1.0
3.2304116941804297,0.7310876111474357,0.0,1.0
3.0205992147546437,0.8807952742074955,0.0,1.0
2.8370756821417658,0.8532874838432123,0.0,1.0
2.7857552020338945,0.9328110744258866,0.0,1.0
3.1165457042594604,1.2318290082006782,0.0,1.0
3.631850860302674,1.2494116959463666,0.0,1.0
4.1834672964352375,1.3167275439170445,0.0,1.0
4.654370331279381,1.1822036876880575,0.0,1.0
3.7374405697027115,1.176079352012442,0.0,1.0
3.0777501499287054,1.0663184996454853,0.0,1.0
3.1334218767181437,1.0173347799937078,0.0,1.0
2.7105947092470672,0.9208685962247374,0.0,1.0
3.422124604991803,0.7282494915401037,0.0,1.0
2.946116585749331,1.0923735241667898,0.0,1.0
2.7738007523497106,1.0134859716228848,0.0,1.0
3.993889163769005,0.8328177304335905,0.0,1.0
3.488636242907855,0.8235208972399165,0.0,1.0
2.811103741277531,1.0069816428772402,0.0,1.0
3.5540359370876446,0.696428767350451,0.0,1.0
3.0393902693561192,0.8595082469286268,0.0,1.0
3.0548416117294894,0.8056227580226227,0.0,1.0
3.772519309490337,0.5937572534622058,0.0,1.0
3.168424862110185,0.6081848856698767,0.0,1.0
3.2401444154655956,0.666392814100443,0.0,1.0
2.858918672718548,0.7734993107934258,0.0,1.0
2.5308963778528506,0.7835680759933862,0.0,1.0
3.0475627494489173,0.9434457053868613,0.0,1.0
3.295527173294032,1.0690788231658392,0.0,1.0
2.867257974882973,0.9862247730977571,0.0,1.0
3.691600534771102,1.3235812547166366,0.0,1.0
3.2407144728935826,1.2257010199295715,0.0,1.0
2.842655432437696,0.9270769550465771,0.0,1.0
3.5660069065301925,0.7859253221621519,0.0,1.0
2.8211456667065,1.1655584213991659,0.0,1.0
2.74228610373397,1.0949574949858298,0.0,1.0
3.4226343701581974,1.0665533030914343,0.0,1.0
2.870118266614725,1.3774211790447268,0.0,1.0
3.4922859629016862,1.3301598143845363,0.0,1.0
2.534939335838845,1.2854336077381163,0.0,1.0
3.306954337452609,1.235580474864123,0.0,1.0
3.4015592928602016,1.1217350308720757,0.0,1.0
3.2722194978949637,0.9887003342844439,0.0,1.0
3.357791704207785,1.1826647892252173,0.0,1.0
3.362211826308085,1.1489874230644501,0.0,1.0
2.558087879048485,1.724113390707975,0.0,1.0
2.7752917607011702,1.5359020616248438,0.0,1.0
3.5341665666305944,1.166964149483301,0.0,1.0
3.309343339161644,1.1056695803705034,0.0,1.0
3.001724792304257,1.2922657770592232,0.0,1.0
3.7691610838467806,1.079694403327994,0.0,1.0
3.2943504705003614,1.2171021498421646,0.0,1.0
3.5853279528010775,1.127517843919148,0.0,1.0
3.4254040336134377,0.9127585215720742,0.0,1.0
4.438566156635811,1.1789714380427092,0.0,1.0
4.408887528646575,1.003159244760185,0.0,1.0
4.126510904542322,0.7248643550831362,0.0,1.0
3.4124438462864415,0.7258725615387664,0.0,1.0
2.7564779515030358,0.9798416671091946,0.0,1.0
3.014235801995902,0.909253161838997,0.0,1.0
3.334906397188645,0.6494459345719467,0.0,1.0
3.2865522901155626,0.7383458097404612,0.0,1.0
2.6800493827699814,0.6868486738065489,0.0,1.0
4.102078086022064,0.6097012665863607,0.0,1.0
3.8403276138253677,0.7474704682209128,0.0,1.0
3.62176371101014,0.6139459245886899,0.0,1.0
3.2379287700433674,0.7662846097229369,0.0,1.0
4.315666907345616,0.7902820177453208,0.0,1.0
4.15644941283275,0.9471480079876008,0.0,1.0
3.544761683179031,1.0759315136528544,0.0,1.0
3.612654161890706,0.9321000165389299,0.0,1.0
3.804901628783213,0.9897479008363071,0.0,1.0
3.0019772335867336,1.0304195999973058,0.0,1.0
3.3327943261688677,0.6721983644924612,0.0,1.0
3.491651907967604,0.5682863736396133,0.0,1.0
3.61157917914454,0.4800290762631723,0.0,1.0
3.5869093168259565,0.6694073273734784,0.0,1.0
3.5867429281647034,0.7748249108659414,0.0,1.0
2.6464444394764586,1.09053047125011,0.0,1.0
3.3225432147663096,1.3845013134691362,0.0,1.0
2.8170075175677662,1.203856895788768,0.0,1.0
2.082149584802673,1.196916240160419,0.0,1.0
2.882631403802246,1.1771399167483043,0.0,1.0
3.383417978520404,1.20630959138248,0.0,1.0
3.099150324874208,1.114662678835215,0.0,1.0
3.3691135475726735,0.8186236817579532,0.0,1.0
2.955570431238883,0.7951522427866565,0.0,1.0
4.674463207885033,0.5619800963552801,0.0,1.0
3.549036264240084,0.4948564935338043,0.0,1.0
3.5909232433273646,0.5822299985059722,0.0,1.0
3.467138765012951,0.5381705124964883,0.0,1.0
2.9184591814629264,0.5584099398668726,0.0,1.0
3.296318217937748,0.6849854064178479,0.0,1.0
4.142759721533114,0.799526628161424,0.0,1.0
2.754648820619092,0.8850420280808161,0.0,1.0
2.280128639014744,1.1226121882641587,0.0,1.0
2.617255531064622,1.2651782910142708,0.0,1.0
2.6627115999003674,1.5844692191659,0.0,1.0
2.29718596292671,1.4600776495086207,0.0,1.0
2.510852350417844,1.2871971916735667,0.0,1.0
2.3782019250333026,1.3032042424979613,0.0,1.0
2.4551097393546097,1.0368538116731054,0.0,1.0
2.534174275199853,1.0939672344504965,0.0,1.0
3.5094424559321364,0.849040016629062,0.0,1.0
3.4273344755198285,0.8528804476516408,0.0,1.0
3.6979726480517745,0.8768460535229552,0.0,1.0
2.94764459176252,1.1776613741811846,0.0,1.0
2.654614561843161,1.195145434899001,0.0,1.0
2.906155890604753,0.9463523222870355,0.0,1.0
2.737440368676742,1.129506629526511,0.0,1.0
2.6685147476151894,1.1122725435057235,0.0,1.0
2.8190932182496344,1.090102325414056,0.0,1.0
3.707733880611149,0.9430064110102467,0.0,1.0
3.607247265390887,0.8443755368733123,0.0,1.0
3.8828485782057927,1.0175281616726648,0.0,1.0
3.237353226524864,0.9692989746339277,0.0,1.0
3.8416023205939873,0.9270704139696697,0.0,1.0
3.4452576277226568,0.964570885363692,0.0,1.0
2.8275953615201623,1.2466703689719847,0.0,1.0
3.0358682537263637,1.1118176533230437,0.0,1.0
2.3144154481737167,1.4262253555681712,0.0,1.0
2.41788477774075,1.2936139994712956,0.0,1.0
2.671341491858813,1.4272721748643862,0.0,1.0
2.191066625539497,1.0644626563319342,0.0,1.0
3.9594304339271447,0.9051759564633602,0.0,1.0
3.1288695308217616,0.8459585233758895,0.0,1.0
3.6326669497845474,1.0746726488292844,0.0,1.0
2.712302238813106,1.0881031112504849,0.0,1.0
3.2096401943585486,0.9318451292112502,0.0,1.0
3.7923362155253253,0.8453787122683055,0.0,1.0
3.4990018107339047,0.7331167547377516,0.0,1.0
2.9623684461076056,0.7529642635242253,0.0,1.0
2.9194020111631303,0.6775155303538813,0.0,1.0
3.3741903605170114,0.6829329658711725,0.0,1.0
4.187723377635678,0.8462096613538402,0.0,1.0
4.285126981415917,0.8557244239720178,0.0,1.0
3.416565506277195,0.8895843588861801,0.0,1.0
3.280526989952904,0.7109567095361674,0.0,1.0
2.713085018020198,0.8863743885037997,0.0,1.0
3.2893757921154156,0.8169641272388019,0.0,1.0
2.895416916551516,0.686938857823503,0.0,1.0
4.625658557283271,0.5721872257720771,0.0,1.0
4.623866122898277,0.7195027533917783,0.0,1.0
4.710123962112959,0.6941788270023274,0.0,1.0
4.227613309127317,0.5668867675670657,0.0,1.0
3.664696962766032,0.6512586169448141,0.0,1.0
3.7412579529519516,0.7848711569696472,0.0,1.0
2.588077855306834,0.6709462084505219,0.0,1.0
2.976966749562411,0.5698789631446722,0.0,1.0
2.7444720328097687,0.7579404193924174,0.0,1.0
3.11172869242949,0.7078938332881364,0.0,1.0
2.775590764936797,1.0579274680975586,0.0,1.0
3.359946969068822,1.4528829818935594,0.0,1.0
3.3623658940521532,1.415369512045979,0.0,1.0
2.33048045837157,1.53699976530272,0.0,1.0
3.219702058166178,1.2848463034692679,0.0,1.0
2.4101100630524037,1.4230125053691192,0.0,1.0
2.5095343127967324,1.037593217000786,0.0,1.0
2.9410722419522606,0.8866355165805346,0.0,1.0
3.9023943372372116,0.8169030177420691,0.0,1.0
2.413172066838111,0.7495582517511815,0.0,1.0
2.793910802969688,0.5934735812839563,0.0,1.0
2.8550966449820634,0.5873178684644024,0.0,1.0
4.228462282778015,0.7220169592745966,0.0,1.0
3.574153309581341,0.6063793588575445,0.0,1.0
3.6062429099488225,0.6609301742264666,0.0,1.0
3.4695113118973895,0.6436843163332456,0.0,1.0
3.0663317213508674,0.6429955621129879,0.0,1.0
3.0885785828719907,0.704074242703691,0.0,1.0
3.4296223792557083,0.7411062184179451,0.0,1.0
4.001913596136526,0.9019213040709245,0.0,1.0
4.3690542233248255,0.8003655408232614,0.0,1.0
3.270409562855414,0.5855837553153277,0.0,1.0
3.183087144406337,0.7403109254618997,0.0,1.0
4.588190435361661,0.707261201675678,0.0,1.0
3.701889434426797,0.6177391751354036,0.0,1.0
3.6786724519248506,0.6941795205394434,0.0,1.0
2.34180509216202,0.8474045853670614,0.0,1.0
2.675184579248066,0.6969263389250395,0.0,1.0
4.111766895519711,0.7389454783919526,0.0,1.0
4.641617998491819,0.8454889867221604,0.0,1.0
3.6821296389702334,0.9230090427712605,0.0,1.0
3.1831556387438193,0.6698813418772652,0.0,1.0
3.197658566364459,0.7001255050238351,0.0,1.0
3.481211528976821,0.7984637642217359,0.0,1.0
2.922917231670124,0.7459250109286459,0.0,1.0
2.447263349576926,0.8209730038998797,0.0,1.0
2.993320274133963,0.901198470236089,0.0,1.0
2.6524595567992035,0.7745463749576442,0.0,1.0
2.5548087572424363,0.6307740511252411,0.0,1.0
3.536947160467667,0.6882580984596475,0.0,1.0
2.7622034604613153,0.7679528836707061,0.0,1.0
3.751920339137201,1.0506007771173451,0.0,1.0
2.8062001247217023,0.9014677571441381,0.0,1.0
2.9666380013748532,0.914361397305538,0.0,1.0
2.8044640926811115,1.412583586995743,0.0,1.0
3.1146330540094116,1.1589516312616728,0.0,1.0
2.2473945346353625,1.1433264521533173,0.0,1.0
2.893170388578681,0.9741160237298394,0.0,1.0
2.5931704215233675,1.0959753013556484,0.0,1.0
3.1909108697013084,1.5026268760797832,0.0,1.0
2.9374084916696295,1.0986123430461092,0.0,1.0
3.1981736774897627,0.9660967969155937,0.0,1.0
3.478569460918637,0.9473368248305624,0.0,1.0
2.7759465586334757,0.8391307690927549,0.0,1.0
2.8169255637186845,1.2114466818628158,0.0,1.0
2.516713478571186,1.0658669499066493,0.0,1.0
3.09180247819786,0.9584336309831681,0.0,1.0
3.3105689163427607,0.9572074456280234,0.0,1.0
2.699068133453662,0.9503781987506221,0.0,1.0
3.4505879195486777,0.7866378045051601,0.0,1.0
3.31746158787394,0.6571837621995941,0.0,1.0
2.5760457824898904,0.7020064745061174,0.0,1.0
4.785346346267865,0.6468983133798601,0.0,1.0
3.6362033131538625,0.5279738990724013,0.0,1.0
3.5606214311230264,0.5731572182492086,0.0,1.0
3.873064821349106,0.7517784886368587,0.0,1.0
3.395601518284095,0.8341832441262855,0.0,1.0
3.439964501886849,0.9256124896074995,0.0,1.0
3.0996404890009837,0.7755037949463239,0.0,1.0
3.3810553765234896,0.9843627293987799,0.0,1.0
3.861029766869071,1.505885531792938,0.0,1.0
3.1780297594985463,1.0210414313464384,0.0,1.0
3.210713978032918,0.9800156052537388,0.0,1.0
3.0709058143369776,0.7265781221106337,0.0,1.0
2.9883699622048576,0.6406641074800928,0.0,1.0
3.407543004217823,0.5787461606488674,0.0,1.0
4.057293015109208,0.46820021308355897,0.0,1.0
3.7855635432778363,0.5706462277640727,0.0,1.0
4.97057666574252,0.776355825653839,0.0,1.0
3.3608598245308046,0.9518905906987343,0.0,1.0
2.3811326372672585,0.812977139979437,0.0,1.0
3.0419363352163797,0.8068373541164358,0.0,1.0
2.8269204888229593,0.7678739433375533,0.0,1.0
3.224374466299415,0.8692077252121485,0.0,1.0
4.233657304117347,0.8091830818735622,0.0,1.0
2.96593063746798,0.7972713862574426,0.0,1.0
2.7584740590943513,0.8880880870345197,0.0,1.0
3.4211729138491727,1.1228436586002322,0.0,1.0
2.8992239569919365,1.081265614300597,0.0,1.0
3.5722996928066633,1.0050185785870005,0.0,1.0
3.5560195022907575,1.4260456760293139,0.0,1.0
3.2115894005085326,1.4005006345172548,0.0,1.0
3.682512463706323,1.3483581564464653,0.0,1.0
3.9828424544130385,0.8993117194010911,0.0,1.0
3.1002410879234046,0.8763671291627904,0.0,1.0
3.845306686703656,0.6939225223769633,0.0,1.0
3.7863514173080324,0.7286890730254164,0.0,1.0
3.906697892603148,0.846952062887101,0.0,1.0
3.913059043880119,0.6981525666222581,0.0,1.0
3.7430123074780988,0.754095507687298,0.0,1.0
3.721874259732535,0.7696569685121897,0.0,1.0
4.147916891736095,0.8974538817046364,0.0,1.0
3.778840471810195,0.7872488759203631,0.0,1.0
3.1289539014934666,0.8775387937560444,0.0,1.0
2.8198361362165723,0.9427515017171146,0.0,1.0
2.341504441335647,0.7580751806121117,0.0,1.0
3.1464719587366456,0.6088342155471286,0.0,1.0
2.9947182254628633,0.5927448041763096,0.0,1.0
3.3401473389873306,0.6567916284628299,0.0,1.0
2.899712821054256,0.7507754309439605,0.0,1.0
2.8415865972255525,0.8666558753831307,0.0,1.0
3.0836904960324376,0.8885526592608474,0.0,1.0
2.7908688273686235,0.9618131680427509,0.0,1.0
2.5449372863548207,0.6962850037741981,0.0,1.0
3.0153039584236216,0.7569845656270296,0.0,1.0
3.320660680528295,0.8900927959218032,0.0,1.0
3.9029333772256054,0.5279921386787658,0.0,1.0
3.8331353057217536,0.5378685837181982,0.0,1.0
3.4769792258245036,0.5310148566611045,0.0,1.0
3.114048550426942,0.577618017244049,0.0,1.0
3.381766346863097,0.6169183561904927,0.0,1.0
3.3308438179038697,0.7850538439346478,0.0,1.0
3.0835442604052252,0.86992763831064,0.0,1.0
3.240076135969781,0.9135579270371629,0.0,1.0
3.5850660379337436,0.8009127562570523,0.0,1.0
4.067309322953771,0.6319329148007226,0.0,1.0
3.6769160114754085,0.6899575918815218,0.0,1.0
3.522952664486517,0.6994996256406012,0.0,1.0
3.15108995613586,0.8379834428674887,0.0,1.0
3.1508197856371325,1.3153404772231378,0.0,1.0
3.231446982903406,1.1746390420199477,0.0,1.0
2.1594046650577163,1.0887118726325964,0.0,1.0
2.218149401786387,0.9691017235729867,0.0,1.0
2.6162899529215915,0.7545218772363143,0.0,1.0
3.1364067864051943,0.6527434352865791,0.0,1.0
3.279805533978988,0.7603450344049623,0.0,1.0
2.8883208009256065,0.986168203277732,0.0,1.0
2.9401683947335475,1.389055380696218,0.0,1.0
2.244369984022078,0.8664584610964533,0.0,1.0
2.8276792807303157,0.7815016844941376,0.0,1.0
2.5856829884212225,0.9131536854632074,0.0,1.0
2.9990537098552603,0.9397147764924565,0.0,1.0
2.920134504488984,1.117184316213718,0.0,1.0
2.4947680764093794,1.196757690674175,0.0,1.0
2.69168417574737,1.2259978023573372,0.0,1.0
2.9666367483788023,0.9677237881589559,0.0,1.0
3.487502847557725,1.1552886761130112,0.0,1.0
2.8401294009529643,1.4035412851135554,0.0,1.0
2.9813457003353157,1.1680284719580774,0.0,1.0
3.7837910188701023,0.9554989289214108,0.0,1.0
3.7338396599208217,1.1593671454678687,0.0,1.0
3.0436427915081348,0.714973293097283,0.0,1.0
2.6535977228476173,0.669088615500907,0.0,1.0
2.4869111687046543,0.6358747001432262,0.0,1.0
3.034584670313533,0.7800239464916833,0.0,1.0
2.6982259744784014,0.7081636110874178,0.0,1.0
2.737500534084085,0.7799302888186623,0.0,1.0
2.890433862056009,0.6060287898278823,0.0,1.0
3.736495334800521,0.5927775898961575,0.0,1.0
4.479514765870184,0.7305911607226414,0.0,1.0
3.8708251861665683,1.0122539531435986,0.0,1.0
2.3718458340066197,1.1506070164504079,0.0,1.0
2.680303104910963,1.1354712290799316,0.0,1.0
2.854271721981557,1.27632888895652,0.0,1.0
2.926493036099174,1.0742676947664778,0.0,1.0
3.382598587020809,0.864271862719134,0.0,1.0
2.394575998096226,0.8768772401292492,0.0,1.0
2.5476913024454397,1.1695309377102479,0.0,1.0
2.6719617416432295,1.0241486041738177,0.0,1.0
3.520418693689694,0.9587130765911184,0.0,1.0
4.092820607175231,0.8324734280079538,0.0,1.0
3.5531567287674357,1.2309362128483892,0.0,1.0
3.3820968461807035,0.8245969288106997,0.0,1.0
3.5005431855350233,0.8171836173362871,0.0,1.0
3.977487912113743,0.7963159228405361,0.0,1.0
3.520457998421581,0.6982548183020659,0.0,1.0
3.1739330846588594,0.7029076479588864,0.0,1.0
2.9598913838085825,0.6308051821791018,0.0,1.0
3.1447014066483345,0.7049524223616054,0.0,1.0
3.5145233724204523,0.7192742586776341,0.0,1.0
2.999865754231532,0.6226197995831303,0.0,1.0
3.296441491989595,0.6435916667511421,0.0,1.0
4.025932480195636,0.5616724526863223,0.0,1.0
4.0417835299632685,0.6496019619763519,0.0,1.0
3.841775397739527,0.8632080835604985,0.0,1.0
3.236838977106337,0.8436641749503401,0.0,1.0
4.470027217264703,0.7276637615152944,0.0,1.0
3.2251936635631684,0.8041627234089269,0.0,1.0
2.8391282732416916,0.8410650859940839,0.0,1.0
3.1474142552949873,0.9050362640179485,0.0,1.0
3.513333568435853,0.6716136607065691,0.0,1.0
3.3329078346113152,0.5583737834851474,0.0,1.0
3.1272956508269196,0.9533274694340617,0.0,1.0
3.712026680887762,0.9133307632005174,0.0,1.0
3.5380114802264684,0.6271232292770086,0.0,1.0
3.7103994145290016,0.7472707918957938,0.0,1.0
3.89314875936747,0.8434945543932295,0.0,1.0
3.5725740951324374,0.8581327577135817,0.0,1.0
3.342887149629376,0.8049038526481787,0.0,1.0
2.758148846126926,0.8329414227616461,0.0,1.0
2.5879234652753738,0.8971956865655264,0.0,1.0
3.0033792571078597,0.7979768305219127,0.0,1.0
3.5561232675139443,0.7929894806233331,0.0,1.0
3.164617755372247,0.9702323483547809,0.0,1.0
4.320726896067852,1.1762968638124918,0.0,1.0
3.8412251310400585,1.4003918157062165,0.0,1.0
3.0579391921621792,2.08691978837454,0.0,1.0
2.704067511870047,1.459835146066151,0.0,1.0
2.602522959270637,1.3035373193023079,0.0,1.0
2.9288071672775264,1.0328618357491737,0.0,1.0
2.586677921916455,1.0827219809073736,0.0,1.0
3.0713860676388642,1.1364922184762967,0.0,1.0
3.7130762732653277,1.5329701287726518,0.0,1.0
2.8999010663063145,1.4289217859412657,0.0,1.0
2.541655479239349,1.0331211957806778,0.0,1.0
3.1946252726194575,1.0346901765385308,0.0,1.0
3.6972023893729467,0.9673897151918222,0.0,1.0
3.02621175647435,0.6298075362828299,0.0,1.0
2.952876548736559,0.8516635359765157,0.0,1.0
4.253612987680818,1.0679124460286635,0.0,1.0
2.2381286941603973,1.2256027137319105,0.0,1.0
2.485352985688848,1.0343829075182838,0.0,1.0
3.101546975933425,1.0108037440521902,0.0,1.0
3.4733806612512077,0.9030400493922486,0.0,1.0
3.60634619736925,0.718950951570712,0.0,1.0
4.048797078102494,0.7032422691999033,0.0,1.0
3.127343003080601,0.6499501244351616,0.0,1.0
3.6055309716109236,0.6939199810649941,0.0,1.0
3.333126847069721,0.5762187127593678,0.0,1.0
3.0063451449303455,0.7988303476401636,0.0,1.0
3.0169802331471525,0.7596984402062247,0.0,1.0
2.982634507801523,0.7097410355228206,0.0,1.0
2.466870508961408,0.9007644988501361,0.0,1.0
2.5111854164267755,1.0877413074157678,0.0,1.0
4.027041535465836,1.188681275126839,0.0,1.0
3.1261507540952356,1.0327197821148266,0.0,1.0
3.756700766792943,0.9092910708780018,0.0,1.0
4.269981599090032,1.429392229187957,0.0,1.0
3.8479573939549527,0.9138143334174742,0.0,1.0
