time,state_mean_1,state_mean_2,state_mean_3,state_mean_4,state_mean_5,state_mean_6,state_mean_7,state_variance_1,state_variance_2,state_variance_3,state_variance_4,state_variance_5,state_variance_6,state_variance_7
0.0,0.28003624589719506,-0.23549295765171419,-0.2903613145145598,-0.370754942529565,0.6304364911963561,-0.05624394803913983,0.12799597902058465,0.2288793718546407,0.6426751732386444,0.6954569360137985,0.6788830046702284,0.7187601583823182,0.6005084747913998,0.6209285058018936
1.0,0.28283660835616703,-0.18278122985714104,-0.4779845771016977,-0.9544521666111314,0.4327158547007839,-0.14330503196817068,0.07103088673924166,0.2233798472289189,0.6369626333582565,0.8690953498416054,0.7504999072587327,0.8122862141500782,0.582646180692016,0.7120441562138046
2.0,0.28426396784774777,-0.09111842447247986,-0.6709019850310868,-1.4680662668511175,-0.11738618083051613,-0.1740665765602345,-0.11243750576475732,0.2188572184622929,0.6595739794064455,0.9928258532484742,0.8617051425197739,0.8647470501074265,0.6647742188949923,0.6987178325367976
3.0,0.2884288983123475,0.12249283021457597,-0.8194774257115541,-1.4436926105348775,-0.9062489358383852,-0.02929441865478291,-0.23218981890092538,0.21457127562873923,0.683983015967911,1.0735467358455906,0.9351500429874887,0.9316818265390822,0.7207912868176981,0.7085865836111485
4.0,0.292197965228106,0.3775095416683079,-0.8876815985269894,-0.9261504010128423,-1.617943769427866,0.1560025272797331,-0.17662393058217712,0.2103975897411724,0.7100380521882474,1.1169416067551836,0.979845449310103,1.0109926902390067,0.7244096112607562,0.7514932080693217
5.0,0.30110919620355897,0.755766099574243,-0.805589518910482,0.25692530708708883,-1.934990511070308,0.2789632245848799,0.1721619478886558,0.20640792700362653,0.7411946415196944,1.130290770600425,1.0153425931894597,1.0801132874833923,0.7349690142189766,0.7746795427442523
6.0,0.29813768057447376,0.8707661920105743,-0.6663194412643255,0.9804061479277977,-1.6773693357921629,-0.01057213678233837,0.2387206584566628,0.2026664961151322,0.7754972398054707,1.1246321287073653,1.0513155922164508,1.126143277315205,0.7648703085876691,0.7751806894535985
7.0,0.29274861497985893,0.9122497947179622,-0.5592738612603404,1.5641468075906404,-1.1411889665289985,-0.24005715625962776,-0.20731993385260916,0.19917428909957557,0.8061671114843993,1.1124205325187924,1.0831422093728955,1.1525669906109794,0.7851225162973696,0.7799147809272395
8.0,0.29438703867692745,1.0820774608342751,-0.4200173679948169,2.3458830781806186,-0.31546918566240395,0.046611393908263715,-0.558646134566929,0.19589071223098542,0.827118905382614,1.1031011519948501,1.1065807083360686,1.1681823406975038,0.7885383268310193,0.7932105100178153
9.0,0.2982319195855492,1.2657875829321248,-0.18568777449242937,2.7857611916816243,0.9113332878608762,0.5357450364774459,-0.2736777523687502,0.1927711970511996,0.8362974542361532,1.100773129359439,1.12339298608345,1.178125097336033,0.7911925075725383,0.8020717002218056
10.0,0.2995269228479147,1.3372874735089957,0.12176207708148062,2.3484907667411323,2.285948547590252,0.6148936751917,0.48048683466590447,0.18978964227847772,0.8352811376955,1.1049468943720757,1.134102091546483,1.1856095932361899,0.7997945552660932,0.8032770802904086
11.0,0.2856074893463538,1.034016187707856,0.31509215117285705,0.44143689732064006,3.170033587273391,-0.034638696941934666,0.6732799592551048,0.1869406405336645,0.8274742596380642,1.1127168718046587,1.136830631449142,1.1936455828188395,0.8071647584661654,0.8039607699608828
12.0,0.2794660663107481,0.8682429475736078,0.3918462850446167,-1.2752746069299845,2.967881746521964,-0.5193695631156052,0.23318678396130688,0.18422950519686465,0.8166131472198397,1.1207713199094589,1.13348355161761,1.2020243335573086,0.8091464849194225,0.8073600864036103
13.0,0.2826593781880873,0.8935661767089259,0.5004998358345518,-2.249280372273315,2.0130483713098344,-0.4408133958566439,-0.14592993212207056,0.1816608242721643,0.8058336984189483,1.1266916232019293,1.1301222289239616,1.2070324449168301,0.8095043078753208,0.810411996562443
14.0,0.2817148158047874,0.817932651557067,0.6535865181528004,-2.9405116916864737,0.7147980632472317,-0.1831730905189769,-0.23371947064856013,0.17923271158548587,0.7971645941592875,1.1295027923864276,1.1304467666923133,1.206365255799033,0.8114865973279346,0.8110975591040341
15.0,0.2762186913773396,0.6223617977762415,0.7805075277707361,-3.209076332204313,-0.8107349234416773,-0.010550678629207666,-0.2237429413640074,0.17693800120843395,0.7914158804948448,1.1295695876362095,1.1327240696054022,1.2022665020970045,0.8138104773281625,0.8109672203759597
16.0,0.27634970261139363,0.517352201548783,0.9136283891142477,-2.444962811231787,-2.2763444183222044,0.14524687368003714,-0.08720963246561098,0.1747691539438842,0.7884079802073953,1.1280524896185966,1.133613513604686,1.1988517390601803,0.8146563796736783,0.8115508961408662
17.0,0.2685008437205335,0.22345583982713957,0.9936560222929134,-1.4243058694468078,-3.2616400184735523,0.09018421512742836,-0.1447503249815133,0.1727225853373881,0.7874017975862666,1.1262279758711138,1.1323780207650282,1.1979772716085333,0.8145845467197379,0.8123460319481433
18.0,0.2758060706915603,0.21591482092578518,1.1319485028158573,0.7528102541560695,-3.532995671996092,0.253664131447122,0.04883211974259749,0.17079980854947968,0.7875572134480655,1.124960288139317,1.130603903114049,1.1986597937828647,0.8148238725144661,0.8124727052704943
19.0,0.266585703491369,-0.1699710834121375,1.2217587433813013,2.0059466005892626,-2.7741112126231466,0.0744317204157009,0.05589677011465033,0.16900527577724433,0.7882487570636527,1.1245025317535888,1.1296259147111674,1.199345965662577,0.8153307731376507,0.8121376810911576
