-10.302015713506036,-10.537294793293377,-10.346335163372686,-9.76335702064193,-9.810113869370927,-10.629876665777736,-10.303060227235445,-10.64595857636309,-10.812032533953738,-9.927348701447615,-10.78262315589454,-10.1577822045583,-10.633694334152752,-10.28700531488692,-9.03540817038329,-8.79947846091419,-9.765468151529216,-8.224572447279694,-7.852632847522182,-8.250403309655177,-7.523097213053487,-7.974973797316894,-7.189657635866365,-7.131892671419545,-6.210475404352355,-5.779345555497295,-4.70263863142574,-5.1949070349231405,-3.9654400060197315,-3.370663333559893,-3.6043457771598693,-3.7813824359203467,-4.980141303694147,-4.944101703192022,-5.666419708948587,-4.984699685085912,-3.6464657771256648,-2.6209878759371072,-2.1762473539075864,-1.2311929746671626,-0.7145687319391338,-0.8949711202906919,-1.2543446664759534,-2.3030492754544687,-2.8107189588852117,-4.434516789465456,-4.739442739019568,-5.328782231289642,-6.794322755760946,-5.932909056596863,-5.354507723910361,-5.3722997585694285,-5.580847409766258,-7.063934630286782,-8.005402400524014,-6.596566209441785,-6.402707518199659,-5.28116243725929,-3.782623690006151,-3.2121623935724006,-3.0175239427802554,-2.651953214897369,-1.9382644021566802,-0.7269207720900953,-1.1369658890107939,-0.529825583498968,-0.41372632494886097,-0.7127097528370647,-0.16703263843167343,-0.08826694101256582,0.6056881915252778,1.308262554009835,0.8994487999017284,0.7915364229768684,0.4029353793043513,-0.290599702160401,-0.2740303411047895,-0.03185950544542343,0.3262300969098011,0.3569699587515974,-0.5285799343026186,-1.1694950685635799,0.6834716323588619,0.40991156698047326,0.38052193548925395,2.0602006317539256,3.2042618855882443,3.383538576599471,3.885229993191199,4.565836960314945,4.460820678199818,3.6324222897365255,3.8355273114211252,3.3010711805973036,2.5389064224310394,3.034674586130291,2.2164903928697237,2.0304057482719005,1.3879265137235077,1.1192924593938764,0.7443525391161923
-7.133581329813622,-9.535953963183092,-10.915889880855874,-10.368901164941004,-9.983450090714658,-10.358465949060406,-10.64084437825465,-10.205651211643605,-9.351916517879587,-9.154832464799815,-8.90618437369154,-9.324141506121531,-9.34208488450181,-9.255488975771286,-8.968821207682149,-9.862757304558135,-10.294166037855506,-9.123375789137558,-8.222809403828785,-7.462150894678418,-6.74162490077469,-7.948505902376085,-7.04491269151464,-6.666010966616042,-4.912027629638646,-5.516225250029189,-4.515079884515012,-5.034444019668799,-4.905296676474889,-4.565156910697125,-5.204724516287296,-5.677616139108685,-6.09465007433998,-5.313035183738309,-4.492861329730157,-4.0705257284376755,-4.165962354906262,-4.207161741464131,-3.363219839590428,-3.612880540325415,-3.2572432309775174,-3.757458118841998,-3.631615737373224,-3.681276400367847,-4.303108718182544,-5.764714115428821,-5.325443184503523,-5.604754430088461,-5.969226739741233,-5.419410240868063,-5.243967299902083,-5.234218830793189,-5.896992663173736,-6.031799538661687,-5.722602107850487,-5.549211557259427,-3.7603347023364195,-3.0609966451117665,-2.5728802007653755,-2.2775366640606673,-1.751908244492006,-2.942650433579927,-1.1972344958236558,-0.44477344140873265,0.462600599372762,0.9200991107825669,0.26495782826637754,0.22453821113170513,1.0313538505452278,0.14519059143442342,-0.05120093676870441,0.5275204603761119,0.3734710342733905,0.6587996922701864,-0.07933988953313753,0.590078786770244,-1.0165823252385293,-0.9378722048871088,-1.17276419809359,-1.5500873508706496,-0.41927777945048517,0.6430265800970789,0.26312968516258844,0.5423464351437324,2.16377196721078,3.2427220427771815,2.523005254263299,2.6838442185466533,1.8942821151376046,3.152207478245903,3.999492680642096,3.668081438718994,4.437973492921244,3.597172451404266,3.6174320966831996,3.9277994062097346,2.7136622588609702,0.2778242340042387,1.2176626150942382,1.1237036409888324,1.0502550149320946
-9.482049036289506,-9.457562220612088,-11.249946630107694,-10.239976164513472,-10.293747875625169,-9.234160343675256,-9.004054761740052,-8.732508629441224,-8.898306224110147,-7.96974975475082,-8.727695558680576,-9.183771154292112,-10.064806090484966,-9.79121927866541,-10.515482151580969,-9.858131568285684,-9.638383883427306,-9.945428403143065,-8.762937164846608,-7.558589542180065,-6.80792614760786,-6.2958478538705505,-6.640784117875644,-5.980378060070808,-5.222782524810028,-4.433564107207698,-4.061727940309567,-4.163894601032137,-3.5720933985942516,-3.770237890319774,-3.7345368595253565,-3.644903770408981,-4.127988501551001,-5.1243071436928975,-3.456927115605347,-2.2147968256238855,-2.3710708025764857,-2.933603863617071,-3.4718808525673435,-3.1570137125755204,-4.257574413701041,-4.673507876203218,-4.034714634902384,-3.27700029781129,-4.031546057732697,-4.423340234846309,-4.310927894360789,-4.982130159770895,-4.175328135926157,-5.7137971557721015,-5.73038749307015,-6.330609065811688,-5.851217446973308,-5.581198185864826,-4.4003941670536175,-4.032503003973643,-4.452562787041733,-4.058743591875155,-4.550459007964916,-3.5450346429660606,-2.957624710296507,-1.147878007951111,-0.3138291920124002,0.040429819011552015,0.285106416513368,0.7406945161130841,0.6331742223680761,5.808808992732173E-4,-0.5357302370716766,0.5041591746044602,0.9321777281055409,0.5789574437192845,0.18805612128862928,-0.03177857617365243,-0.9091692246694152,-0.5690590953475343,0.19309211685853667,0.7254192732936948,1.9380346742193355,1.1705619286394464,1.1451566987189894,0.8148062214401275,1.0920352140270748,1.31902205368296,2.3770943113471708,3.1192560167607106,3.7214202248009167,3.5985570583102438,3.118796200741681,2.873268690633497,3.4602199623008794,4.170040413705692,3.9769630549385018,4.104659813575311,4.233679241430945,3.16523689410959,1.6013018192372142,1.5438079738463921,1.2548428548704635,1.4692126651019795,2.438067483330368
-9.905562472545865,-10.635597789448633,-10.716634751293736,-11.083531470055036,-10.266115762604958,-8.268200006081116,-8.504650884945876,-8.289203174480468,-10.275789057916839,-10.140937672869194,-9.886302020201336,-9.45179799974017,-9.37067305536223,-9.628150260073635,-10.23480641357249,-9.111144834652919,-9.51841277568255,-8.952291929995408,-8.809854145406048,-8.646758359154116,-6.825341167793074,-6.619216340241408,-6.548373826297908,-5.719563869922279,-4.288489623435994,-4.538636240877048,-4.470490997732511,-4.0110507626816325,-2.8384034247700454,-2.09661918262336,-2.3025981151096673,-2.733100624855732,-3.7499722273133984,-3.762707348159683,-5.082443024356491,-3.8951542784020816,-3.6330249015137452,-4.020357962301315,-3.175320717057425,-2.6389609541247654,-2.84998774966632,-3.1799611495687286,-3.2958402502350252,-3.513211507977266,-4.193147889881256,-4.312973716114757,-5.236651665217347,-5.0252556211751935,-5.745397544171881,-6.459519969638506,-5.947905919357491,-6.473488764167599,-7.56878095222528,-6.903694837933953,-6.146513553338368,-4.966742353734299,-3.9958177794210887,-4.230259654763563,-4.030562047713343,-3.2139745476914876,-1.7858106061784857,-1.3928918663799088,-1.106688270890191,-0.5530415379389826,7.772452716942463E-4,0.11560796093006459,0.3930591896022654,1.2814858521028438,1.6512808929818954,0.930872457908051,1.2474338097193578,1.066231452576138,0.09043997467113563,-0.7671184587585491,-0.9512644347795927,-1.2623943331575622,-1.6768400618250123,-1.4009010035385674,-1.5888296512149267,-2.4412147300887175,-2.074794266401299,-1.6040868901159027,0.42569192434164477,0.4867282797353787,1.9641290673598695,2.9635202713464706,3.547262378439966,3.3759752166456134,3.8827262381697607,3.7465594082032485,3.7819060113357352,4.720232127028587,4.64979196641271,2.9900896409278848,2.9761676105610175,3.015713400977252,3.545978091928187,2.7144573427751038,1.9108787015981612,1.0199464616505167,0.9468770310055065
-11.613135194253413,-11.788000989338324,-11.267719492164465,-10.243003405988272,-11.31399576792376,-10.582309078701185,-9.903692679197308,-9.508405934218379,-9.186857171261876,-9.840656150039832,-10.322419824717686,-9.58940263365705,-9.936900861143862,-10.46476350739678,-10.644236804981293,-10.988810744346628,-10.873933784226686,-9.40703167101836,-8.860591605306276,-7.244765684186826,-6.169384652705533,-5.921072691303385,-6.598550671869168,-6.013763172494267,-5.074235345693375,-4.590363793774647,-4.6020404194091284,-3.946662445877799,-2.8081953021241013,-2.6396361664391272,-1.592508750060416,-2.179650759099856,-2.525955057404661,-3.166907515170437,-3.326381440835062,-2.9161344478407867,-2.5636118735470697,-2.1568832940599303,-2.7662282402841636,-2.9457628070283945,-3.106322134033218,-3.622945532633822,-4.934139354448698,-4.486836534389925,-4.761753698882566,-5.520371409319484,-5.979459170051449,-5.782994975647925,-6.146891528574096,-6.792934764839488,-7.099799778789124,-7.065694646478101,-6.951601904022605,-6.147440967867812,-5.718501316047065,-6.246130708144116,-5.752328980922343,-5.220347976002086,-3.775547755953239,-1.8177771415599686,-1.7094124943524218,-0.8524255884708773,-0.47747538414907026,0.13925493988894116,0.3020506933650045,0.24510333359371678,0.25129737952738324,0.12187888905416366,0.5693549687646914,0.7271192388952971,0.856488869210599,1.1306010024887039,0.9730629872764026,-0.5090707780514493,-0.1703374181535634,-0.1745368487512099,-1.1061872757734998,-1.4087154256816086,-0.4723528059015971,0.2264071533567389,0.8980253891557427,0.4483757483511821,1.411164364293436,0.9212936159875861,1.6223226128558224,3.3160273217344596,2.5333849007415674,2.486197075892897,3.0382070745892946,3.5330969833768107,3.913786579303586,4.190110846100114,4.299803413703266,3.5691213795834327,3.491514158205475,2.867110159584824,0.4359900825021468,0.20589018920056512,-1.045305571427582,-0.3107611722844785,-0.7324292165953054
-11.362742305494233,-10.703763664805377,-11.491409934187944,-12.004560639892533,-11.899038590109365,-9.771096191010887,-9.915746939013156,-10.403204195504724,-9.464499233651528,-9.51980711723042,-8.400201185986585,-9.33803708939472,-10.770953661776142,-10.612441425010305,-11.002202960716096,-10.0741413847705,-9.95201461189232,-9.135517711761077,-8.69349145152447,-8.531792682718173,-6.421611644115208,-7.93410439861297,-7.312944919103042,-5.990696303242737,-5.714048564716695,-5.675988767453241,-5.06539084598816,-4.580911583196632,-4.692486205851499,-3.4714270795070084,-4.951027726015696,-4.993093567539447,-5.77471862241353,-5.732093653113885,-6.413589841286267,-5.001022200458131,-4.936607297396845,-3.654856574192147,-3.1925353193435067,-2.3768204979011203,-3.0320551554985347,-2.9184170920317336,-2.2464096223332604,-2.3239217359516737,-3.441052612799827,-4.639982971099689,-5.312169904732845,-5.487436066581828,-5.629500181617549,-6.02021035434268,-5.603253420421565,-6.976014379908304,-7.0735360858472465,-6.844028281243309,-6.389172797414263,-5.701924198477414,-4.6164643604748985,-3.4421817383884767,-3.262807732105469,-2.865855967701788,-2.8629767166668585,-1.611336589862125,-0.8334444487842716,-0.7682195310640256,-0.2952021551774488,0.31492261718794684,0.38426481908049825,0.6979624585322702,0.08849962940447176,-1.2731670831435538,-1.336919082660458,-1.8489033569313928,-0.7687192245317406,-0.11972823307263825,-0.7915974679035924,-0.42100384604386953,-1.1458322510414345,-1.199321873413912,-1.0255075570098584,-0.7223154125858813,0.27703665236139785,1.7722739592795205,1.86933685073845,2.325353808819276,3.1601085112913996,3.357522412772836,2.0949553226489943,2.4890772578278777,2.6893032461842243,3.005159834430688,3.6011154937658234,2.738680999637526,2.6204745789587833,2.5562796325754302,3.3336426705242044,3.7389871094806733,1.2087057914353547,0.4225238865474254,-0.30162601622796176,0.3238208943367184,0.7170389392644837
-11.559379054456075,-11.921080058370697,-11.140237453135404,-11.129144822154055,-10.924374477725616,-10.560882947095187,-10.415792290428286,-9.712913986617444,-9.083691779083976,-8.489605395769392,-8.552914332075995,-8.52954676019805,-9.43731577021551,-8.725342643297495,-9.111799032250058,-8.846698728221641,-9.435379472522726,-9.195437697830128,-9.093780772833036,-7.959275968885208,-7.929980462781473,-7.657330342970236,-8.360428472465331,-7.683726461522043,-6.075979570378414,-4.541004254918999,-5.006742801973358,-5.899814473924186,-4.637588618462583,-4.2474530620733315,-3.2759286388541855,-3.4014804174939863,-4.035152446672219,-3.6603326245982473,-3.5514189928412327,-3.7248890060066437,-3.35677372881614,-3.216668174256419,-2.793908727199709,-2.038889548690893,-2.570407875054634,-1.6434957284354512,-2.496268056047315,-2.8029408788377426,-2.5483218505969867,-4.657715142089254,-5.27036440855533,-5.2164756422145295,-6.510480847877699,-6.4803071731533715,-5.769006858569078,-6.113970012049809,-6.446893491407479,-5.941146058889684,-6.975521254700676,-6.20246125710865,-5.754237331138319,-4.812546014822926,-3.5763617857093877,-3.302155433097819,-2.9805821649102455,-2.3335598631082566,-1.48927827986348,-0.7423445069964728,0.22915318077778812,0.7809933539287723,1.0393127249419982,0.7468026880020514,1.0448377261366044,0.3807409694784226,0.14215743310844814,-0.3393401317623471,0.6205352667396111,0.4355273213400681,1.5281227825622343,0.5158833260390073,0.6124586165628957,-0.5493266280067922,0.07337466660538006,-0.9804081330654899,-1.0960658855709184,-0.3606715432023372,0.07538734748217488,0.30165096096871835,2.006985438446739,3.2562308781846627,2.999012260021032,2.8775634166221504,3.250126124523481,3.249609417048907,2.9213605420314583,2.849018280470815,3.509901566572761,2.5666461275344528,2.3449823002416177,2.640169932895425,1.9673279180050847,1.3493620535671202,0.678244539917673,0.3458692638519567,0.8298510859527385
-10.357502274706526,-10.92738341667022,-11.187053920648005,-11.226662308245956,-10.043262056019584,-8.934512270884476,-8.859758397275726,-8.9121530383697,-8.810572162443108,-8.091708315087471,-8.024744131342151,-9.17802375179323,-9.677304962146435,-10.017538333800143,-10.746770066970035,-10.33609248572658,-10.11773686699371,-8.387102664197275,-7.739972728984881,-6.9334409931159,-6.18219735318492,-5.7444980099390035,-6.383172528546488,-6.616201782117515,-6.2358575149799815,-4.480076274361185,-4.3343105670149455,-3.9060581351867967,-3.703978209797305,-3.196467623825923,-4.039594237809903,-4.935086745169665,-4.856779981046998,-4.344505130078748,-4.19243492566306,-3.6555437498291337,-3.5236456123691577,-3.0821689080988106,-2.637174947586196,-1.427412020870285,-2.40370977108945,-3.168723886712586,-3.9619432569848376,-3.81039698529532,-4.231730989021296,-4.753729334388138,-5.941146058889684,-6.495264161109851,-7.449673324641589,-6.487990822793806,-5.961127808925797,-6.031950530759307,-6.259513108832145,-6.3607122466018575,-7.262939948675944,-6.248191603002644,-6.264010494001605,-5.094472563300993,-4.467722093326529,-3.0896435665935655,-1.5702736333729437,-1.8810715048203532,-0.49333055396464287,0.15946451867787204,0.8770205268710037,0.22018495998486332,0.32137316661549187,0.9279275125732074,1.3191655541608114,0.08339784112254012,-0.5278812357417817,1.1320641506306375,-0.06274580887075332,-0.7290805221377868,-1.3446278803363991,0.44684601705483384,-1.0877770141451903,-1.1385175705212043,-0.1032555704107857,0.5543973363682998,0.6839906752068172,1.468786921724353,1.3310707299356346,1.2550718552277682,1.342814005665248,2.4491926497813874,3.362042542270588,3.534852744283519,4.02697768027424,4.804038906843923,4.364229747063168,4.891190026520091,5.003549435703984,3.8742090361093333,3.5575601044716327,4.5811012434544445,2.6377551740315632,0.3529314142529434,1.4298630638972802,1.849813420725598,1.224907977140381
-10.079114600093696,-9.728777278827964,-9.17362804156704,-10.117108772807102,-9.82961344322176,-10.000964815829539,-9.984383506005686,-9.878547317016482,-8.848185544908926,-9.460428634297655,-11.135059956455038,-10.52753305466436,-10.231631840130703,-9.490548307895757,-9.277776695133324,-8.958728596318615,-8.562799212172745,-8.731939845586048,-8.086435674655721,-8.561909983022128,-7.573846441494689,-6.463292136481474,-7.290678516460107,-7.459014477910302,-6.282854708617113,-5.486298252516812,-5.284762218142803,-5.052556333012171,-2.912646617918746,-3.3883373417981395,-3.147476535713296,-3.704793175768509,-4.130795372789777,-5.145528825744118,-5.547968838743013,-5.503649767603579,-5.295281945529362,-4.546131924597932,-3.6613873667872614,-4.569886352429664,-3.908740250541113,-3.742191832769073,-3.5517245699261144,-3.4582981080048163,-3.16872421399934,-4.708125242731867,-5.980195122084003,-5.291917420274505,-5.939761900695214,-5.334066649689135,-4.691094116095602,-5.90645351169869,-6.829615916341866,-6.9128599357527865,-7.557909255625053,-7.709029543581719,-6.420937331954634,-5.408667807539374,-4.122886816722396,-2.7417069736846122,-2.9773182623054697,-2.7239750903810322,-1.6285183720224636,-1.3792529517574867,-0.8954661779440996,-1.0369097458747665,-0.8945592612606267,-0.21873907418560412,-0.6698089374622493,-0.2587999999622965,-0.7357823218883435,-0.009674925606662277,0.31148879828764653,0.6337009511860321,-0.37230399478017145,-0.5028169617988432,-0.1913095547476688,-0.6149988122413673,-0.8074508822160535,-0.5218798040129569,0.1274191771326512,0.03130896340703859,0.8062734840963482,0.41777689965144316,0.89493379502397,2.0622506738291264,3.5579196328933094,2.9178912318424985,3.1975914624012542,3.3935587319856766,3.702527364357985,4.17524259069429,4.973531036821439,4.469864722982691,3.510551233326222,2.7140279545093122,0.7747415121606442,0.6846007295183572,0.2690473521886482,0.08465267614702054,0.8685105450645072
-10.76837232373088,-10.738617884231658,-11.37758522815564,-11.019855991085363,-10.521256744325527,-10.234629815086091,-10.419866861886986,-10.275540922639228,-10.413378303126645,-9.856751657136597,-8.427593153614028,-8.881480939998045,-9.354506282837288,-8.587811698159937,-9.363599716330304,-8.534726958633023,-9.658229262793915,-9.510054826921817,-9.238323305717888,-8.36523211370319,-8.343861095011611,-8.45728412590392,-7.941854424583862,-7.252719718094873,-5.348009589975584,-4.723446988840422,-4.993767190601639,-4.198885653926908,-3.3166782954870544,-3.146369201617297,-2.659345691293402,-3.007042662871032,-3.4610300057467356,-3.1962852223088576,-3.183959133329647,-3.29639005701653,-3.938329149153216,-3.6384577646343796,-1.783698386872413,-1.4947163383920832,-2.6628507466818117,-3.3078160391377063,-3.2274856242705554,-3.275116939817516,-3.7272932101792122,-4.27708126466244,-5.3038043148794145,-5.831594850386694,-6.0706268418791876,-6.099608200270508,-4.362845809712679,-5.317229703984262,-4.822486677420227,-5.2438626324215445,-5.942568681964618,-5.7514306718008035,-5.020960138701561,-3.965808058452498,-2.7982229648706927,-1.158420061184923,-0.8003340195706263,0.2605257734648181,0.2820807797430481,0.7610152538227655,0.3156016050168677,0.5766748315808563,-0.9900538447891745,-1.0152005806499007,-1.511469371562716,-0.728778610881458,-0.8756091989852044,-0.6241543888014527,-0.21540849221039093,0.5126129500412326,-0.03739709452140516,0.37042880187301863,1.2646898780824092,-0.36715606277060736,-0.4503758427579393,-0.48275380866614126,-0.2701790771666759,-0.3135823527750332,0.09940206331968349,0.3841126744832834,0.8779172691558026,2.3546562853000736,3.2186867109934902,4.178472722126759,3.6897133652576826,3.9118999336638627,4.292539466826845,4.702519381349321,4.706946070139557,3.6875675754730106,3.553476665122374,2.8856064971179176,1.118554302780748,1.6083920807556003,2.1224922649075957,0.7493793658693497,0.8553745657272926
