time,state_mean,state_variance
0.0,1.0,0.09
0.0,0.9174311926605505,0.08256880733944953
1.9895856322387218,1.037830462789775,0.3183643576391697
2.0587704360064727,1.1524290649436355,0.2506334281038122
2.8688904454987387,1.2313174448417137,0.29613760059768773
3.4226142753073328,0.9738977275499175,0.29283614952444
5.0579838389174006,1.0966629665572079,0.36355598079104195
6.078441554997821,1.226643151577394,0.3539201207698473
7.651952252150511,0.9043392519503013,0.3783731155808667
8.871272997297984,0.944930312367875,0.36947350323464556
10.012541757814832,1.2265562849968057,0.3626322763823974
10.50676773595688,1.572767245308279,0.3164891073827419
12.374900483806664,1.548264600136447,0.37987154216815816
12.683308237204807,1.2491363482359086,0.30757105014878566
12.779531464394266,0.7574968683511465,0.2481355862628094
14.652653952646057,0.7772210549149334,0.3614564522639048
15.068909164030254,1.5111873368559876,0.30920982047836226
15.725502280661045,1.2891106730066162,0.30766732926217666
16.86752260059726,1.1456398173258113,0.3420472991627592
18.10157503387526,1.3991943099922706,0.3587394884763119
20.101015382098925,1.5863400467656446,0.3951948287206663
20.759999547807457,1.8184475910039177,0.34218383583378364
21.756596879713445,2.1823828402997965,0.34508786528093366
22.57998719621615,2.315550671506883,0.33473126594205654
22.814534825217162,2.027815860841014,0.2787886784918788
23.510107721993197,1.3710719326498113,0.29811728051404296
24.992869789757645,1.345409892296044,0.3578039078812634
25.966089289717406,0.7441219313023565,0.34911252962189415
27.69261401269264,1.2598825837572298,0.38318076598835477
28.387086075455972,1.0131841612554506,0.3401070389617409
29.31373762488398,1.0184806826320014,0.3398740544804408
30.682079906643143,0.6195268600683164,0.364932832544442
30.707861108509174,1.3262804429125228,0.27047269436740445
31.61562995869694,1.5213571817469738,0.3122105429634831
32.7984550554752,1.789787486854264,0.3460426829692507
34.09294855050233,1.6078245368572017,0.36315352289446995
34.584716950406616,1.307746490042245,0.31650246985026687
36.31143443887875,0.8334617566150965,0.3742776046168025
36.80940162088095,0.6323104356478408,0.32168923794863985
38.590793496377714,1.0943438810009065,0.37790835267611583
39.49151043658499,1.1408890219536734,0.35170309548458933
41.16895594310445,0.8361046552792064,0.3819749523280392
42.611709135626356,0.5665882091985655,0.3808393470196931
43.01167791348894,0.4550471002733253,0.31621378746008705
44.44598995399018,0.5805425838079933,0.3609356528558494
46.06129066417485,0.12610280129134033,0.38204313844095017
46.282800037507954,0.16711527885247474,0.300249713611599
48.16411462159829,0.05629917965246267,0.3760594338839471
49.711528562025634,0.4818396381612212,0.383510046662775
51.28694798255137,0.7737083144259409,0.3866840695136188
52.09882470771417,1.1344597719098726,0.3492540600878859
52.79441289895719,1.0925283195372841,0.32707781239578987
52.93117321282219,1.062410489451655,0.263719959113418
53.67022322624054,0.7765656756747916,0.29549231286171423
54.261989186701896,1.2535511790163856,0.296068555317821
55.52432629638362,1.8202051821856777,0.3452718711280518
56.94324036426187,2.0477206587995562,0.3690006718069611
57.482858657459005,1.5598177348369129,0.32288624607738214
58.86132834295006,2.2651141563750197,0.3601936963710291
60.420707310992924,2.1464646692808276,0.37955265926501425
62.39525642866877,1.9526898421389198,0.39949862390595464
62.45473096305349,1.6458160421351193,0.29198856956608604
63.58960649826295,1.3642010711930808,0.33614885332000094
64.14520509416332,1.0545994058824597,0.31046557119497176
64.67269984383861,1.3088114283291252,0.2967891088072272
66.23041544368431,1.1883680027508818,0.3610747618656228
67.22071744890744,1.193822783223311,0.35128244339826525
68.33443498273814,2.0001341046615297,0.35515248152515805
69.53522141254521,1.958840485409908,0.3611804653257837
69.75664958150628,1.5435421472984183,0.2903301578399207
71.43520705153438,1.2158030727112237,0.3647973757113523
73.22750364338319,1.816100443629093,0.38976467885997146
74.45580457144598,1.5115465246107296,0.37343582992043345
74.50295684722045,1.3700275758593763,0.2774273219751363
75.5163569909061,1.056731080221471,0.3227124853113784
76.83829154759562,0.5574464270138868,0.3572204849383237
78.23767050999612,0.9424214714853819,0.3716626397713267
79.37398827649051,0.8422919667255846,0.363076222547125
80.97564420195923,0.9821296730966353,0.3820877203451866
81.41447389251348,1.1335197463749056,0.3200631900359395
83.28964377721513,1.1274019948386165,0.38107999319732705
83.91750300020152,1.128233724948136,0.3345208660034885
85.5543308875258,0.46450376208031263,0.3755632000364802
86.78390457672927,0.20826950142004697,0.3691075739476164
88.22316256650436,0.34417139690670495,0.3769671357249947
90.21633034769843,0.5633045064408025,0.3994409486180511
91.53744113552898,0.6737888078056202,0.3806327246172729
91.71169144098454,0.7745705134929659,0.29482665345388614
92.44315227674252,1.283259548612854,0.3079360016858864
93.92614445040704,0.8807898006439283,0.360811371146341
95.15744492863112,0.9129335808967783,0.3645709241946127
96.8280608637179,0.5077642401913993,0.38520755270080564
98.39057671515849,0.11346730148584197,0.38664584974005833
98.53343018707236,0.9038728051887932,0.29448784876535744
99.3075980840068,0.7164747467003589,0.3112840935902997
101.28793705379005,0.8771120449947785,0.3826492170485873
102.30663861654023,1.3101793645493065,0.36025541626795327
103.30963041125065,1.0502906768557883,0.3517593564167678
104.07907441443598,1.2470563917336277,0.3334568231166547
105.33805694849073,1.450180630587106,0.357311540387228
106.07732316695484,1.2707329435156138,0.33342109471599585
107.8781392268302,0.5741056232450706,0.38181433607029486
108.03178015825694,0.9489151662106867,0.29326864897039756
109.64639370615348,1.687971965126317,0.36272077145643183
110.1322593988202,1.5250935008950277,0.3158196245099007
112.0405409066662,1.8536676063990383,0.38119944528615
112.85605375328294,1.8529787640999167,0.34750875930640623
114.84168212520109,1.3690133284292787,0.39197640759099034
115.76372289705199,0.42370058000537103,0.35786371548006446
115.7772944298546,0.7732653308690751,0.26522136703326143
116.43133190533223,0.6937360513535855,0.2884315504673916
116.46791725971465,0.7437378465387532,0.22912338914141223
117.85000867681242,0.7281584109058935,0.32989453196432045
118.39592430325592,0.35814720923820126,0.30695082472441065
119.48830211259818,1.4329719209864256,0.3387150292550396
120.7298412052213,1.7169547117269288,0.358068308697987
121.06237520059986,2.0700211213740336,0.29993513794007165
122.89670109467218,1.9651674323294759,0.3741159345949852
124.38306316108375,1.5652736156903,0.38043998054066536
126.24063817972157,1.6485317475447052,0.39600115534197755
127.45629408436415,1.078240030516529,0.3747426073981846
129.0117840252261,1.1296579176612325,0.3834691641737192
130.1453809320478,0.8821775489331662,0.36672822979126923
131.7323245979458,0.3589344883691879,0.38250852874007024
132.14583414905647,0.9888102479645221,0.31809669809585833
133.298843543772,1.4944703395768282,0.34627418481976086
135.2182519481793,0.962860409583814,0.3894430202799419
136.6026521730296,1.5416502326770596,0.38048505850381587
137.78466874189385,1.474414720779439,0.3682643717203667
138.38429643807584,1.033554521845876,0.32731810285872026
139.41267855751008,1.2252064284457647,0.3418470801224299
139.49973392122203,0.9859694252740095,0.2655773582043122
141.07841399536122,0.9437116129557853,0.35267393128910624
141.2044564677303,1.1154121020426508,0.2757664369765919
142.8098096488084,1.1528218134566635,0.3570826317696132
143.13705773940123,1.0651562270928727,0.29897393086626134
144.78079024668293,1.5866725527448797,0.365722711994213
145.1351434153058,1.4603447216723975,0.3054670586090171
146.90241712129856,1.7182375194021469,0.3729000499327466
148.4370710188832,1.7579013695668102,0.3821060069030576
149.83044408390302,1.324455261964064,0.3787386750204228
150.4815891099456,0.8270839731779971,0.33531350576448565
151.42905360777704,0.8198984142876949,0.33950443836439514
153.17109829425354,0.8405018170233652,0.38118799529991176
153.71617647689393,0.9277615423491705,0.32829207775921226
155.17084209751462,1.3244076769933548,0.3655945681403861
156.3671774655547,1.8466062491872577,0.36428397483152625
156.74699774969847,1.6559870803184735,0.307166827052854
158.06579337511945,0.9830137084801416,0.3520807297514032
159.89829621370293,1.103205176900791,0.3878918083391647
161.66603275476055,1.4591375930160597,0.3948814744159079
162.94366666349484,1.5840593062442099,0.3773123419001214
164.0878286846968,1.4026110753185388,0.3653082236119469
164.6784542424268,0.8312844453567054,0.3254273662024198
164.76613634203883,1.0475556736782836,0.25684757524227114
165.4532744121765,1.364605825688426,0.28780311689431753
166.1059845762837,1.3465223473487844,0.2982059841743299
167.98758703906483,1.8165951245979048,0.3755240915142587
169.0198510456514,1.3597979814368752,0.3586380620088862
170.31792998298798,1.297761623357625,0.3672494129571896
172.26329244421876,0.6494125461028206,0.3955646317188058
172.71255906288886,1.0400123859780677,0.3265700429865209
174.04671305800602,1.1745617345695967,0.35907622581892545
175.98738567641757,1.3041888255432894,0.3933803307130148
176.78671927167775,1.3499405301162315,0.35086192928005
178.1857668947125,1.8007490262507917,0.3697437515281826
179.07793499908743,1.7021272145432476,0.348288386265429
181.02833243261617,1.4455564980215971,0.3910023444367082
181.24322621630606,1.5254472481896972,0.3037805066589533
181.9408710740723,1.7181345685510558,0.3088416579030778
183.71681858136415,1.7922995954732452,0.37418531134495947
184.73385975844658,1.6880577062394926,0.3573223012527525
186.23513285347897,1.6219172806652409,0.3762647425098211
187.71780274741573,1.4075991696007424,0.3808968248171886
188.5156892954952,0.9530367856743588,0.34625299205016585
190.26373400326506,1.1869282983894016,0.38323588786765067
191.22604827649164,1.5257660917371105,0.35722938403197285
192.92838668487158,1.4853415489662247,0.3844407094784542
193.59540433626884,1.347162691526787,0.338651905252636
194.74229076806844,1.035823796124486,0.35282836884623886
195.90860085703704,0.919340312416748,0.35857845789782267
196.51584617892738,0.8470308958951869,0.324007562506593
198.46048704442117,1.1765197207761393,0.3846398116293912
199.20094274345885,0.9035055720394283,0.3438131673680458
200.97173233626123,0.8927750462979739,0.3834471868946603
202.1524421145776,1.2136315772831392,0.3691304908178244
203.44150528373606,1.5179423841091106,0.3700376930879501
