V,W1,W2
0.22932987770871083,0.20776341462102302,0.24000567129715963
0.26586508898411787,0.24600917887092813,0.16988087943439628
0.20637888489140843,0.23987615965536802,0.17982362917574554
0.2290176113343305,0.3365711455479914,0.22645776382266333
0.16485816778587328,0.21758379333244987,0.1990287331940114
0.21460963503185593,0.19849428091223173,0.26055543468199294
0.20724582695399063,0.28111759028165884,0.21163196355433694
0.21016410884062,0.2263767690418246,0.22717631448672776
0.19918504171070914,0.2797456037938688,0.2740233829926821
0.1844965721139482,0.17610756349796286,0.31403346855407716
0.15508306132184024,0.21843548082072037,0.36442795514908116
0.19713779919280736,0.2892093349321793,0.2837907371694894
0.22952099741061377,0.2665176387263012,0.2862767204787763
0.23958501135414884,0.36351267673633614,0.22905537562653427
0.22307514199725725,0.3012847414155553,0.24480319347625798
0.21005394663194674,0.23441907789109556,0.1836332990590355
0.19400742654490014,0.2508756292492994,0.21003130289199895
0.196386303650564,0.24305956752316019,0.24880911749540266
0.2165611416282711,0.23346742544590576,0.21162779442264879
0.24005311313978142,0.3115619259899709,0.18746131284523296
0.2561874474776038,0.2956370853429345,0.24367199355756813
0.18884288372469185,0.28711884726758713,0.2626022209424139
0.24199908370309434,0.25215742914337613,0.2523307121997651
0.21943961680770785,0.2655469334614361,0.23729329210752587
0.2373018888714794,0.2660445331031827,0.241522295658086
0.2706735549893652,0.23193907069323602,0.32461986242764496
0.19606981891653735,0.2282962362225959,0.2781456723359153
0.23782203049870013,0.22899082328701673,0.2693593645984971
0.23478863306357084,0.24347232145500564,0.18628523226994687
0.2765158694381506,0.22485678494173028,0.18682579811401762
0.22906403058840955,0.21749164360429818,0.2392406384344376
0.2703571105777405,0.2431836106202275,0.2677069174275138
0.24204826973165883,0.22837084304004557,0.24888811693251997
0.18701832089935472,0.23242204213419676,0.2624204321188224
0.20530358241673766,0.22960083290482886,0.2927278928808115
0.26290782326988066,0.2757615665561208,0.25483068280263543
0.18451087429062052,0.25782441514992255,0.25383255701654117
0.24099952289178025,0.35249402862431845,0.20281507471970087
0.22614835409676273,0.2361666829549262,0.24627109022766505
0.2536608028323712,0.24687127379373883,0.20851588889817912
0.2795217543389805,0.2800451533062026,0.24796308898820693
0.1937605119480686,0.2925774552266789,0.24107360991267993
0.1878652297807716,0.2805143865756789,0.22540046746969852
0.17931469840282033,0.28501000146703326,0.1997705267932877
0.23881126454780877,0.265552951157737,0.29738019747657674
0.23728527592845106,0.26550426668607796,0.2538944744986085
0.21164313101394544,0.331236721418003,0.29749498591036233
0.265659143137677,0.2725479980689749,0.25847170005734427
0.23633785142704988,0.2020026086928568,0.2326787076186518
0.25054723559890724,0.19654982969760018,0.27735226917515216
0.22697801092629116,0.2116516679852123,0.25894143957736987
0.296627171376783,0.190855817651469,0.2744839544644307
0.24523109937141718,0.21918850379445634,0.25851523213225736
0.29323629519045813,0.25859426444260664,0.2636007412050615
0.2360277345179416,0.24415894912992642,0.18138937218000628
0.2521350282264489,0.25128612618373036,0.2339114147951975
0.20107984129550444,0.279580372584403,0.21922558240639153
0.1857281037203999,0.23929437994756134,0.21295644906114286
0.19779029449309263,0.24177625451914425,0.2201009518354983
0.17942951344675737,0.19555174026458413,0.2321637146520068
0.18807502830631465,0.20867916562395764,0.26911202263912354
0.2503975709767473,0.2680361903009226,0.29145877386421415
0.1940108665630464,0.2787642797998883,0.30657350539424044
0.214889042272928,0.20349094419207445,0.29261491843175624
0.2202365517337282,0.23956604370041845,0.25887826548824894
0.2373580596970856,0.2199477745828622,0.23030575753690147
0.17731441374321402,0.19442015425426876,0.2633244128161104
0.21700644967427943,0.2376617340459328,0.16806457313778517
0.22412099094527627,0.20189821744443687,0.16888373509781718
0.19496077481014545,0.25187857565530225,0.22462327122064532
0.19774127406401126,0.24153140891134223,0.23383586630103798
0.2275147842204459,0.21990677149897195,0.20468196742631622
0.22180992324755314,0.2508310399164933,0.21895265828835012
0.18973612581119773,0.28759530406043987,0.2053226544196897
0.19189379103441773,0.25244756654962036,0.23431218113929678
0.16710264198185854,0.2452619258435957,0.26148542328904173
0.24317442291346344,0.29820055051936933,0.2951856061803158
0.2868977038765877,0.337548666523169,0.1693090593265221
0.2071324603407311,0.24977768458154323,0.21482523983349577
0.16824287030312002,0.23552948161320558,0.20274342025841827
0.21355093409171835,0.20415630668400417,0.20510793472268732
0.24163078089019574,0.28102183558645083,0.2831831615679383
0.2217805404204255,0.28251884519011417,0.26381315162234065
0.22118396269296448,0.24379660739532502,0.2686219198863517
0.2587030981231791,0.23703503594330164,0.2324405420284961
0.2653355171353399,0.2746251892689054,0.28218755152292024
0.22984794112513887,0.2739938774644969,0.17669647587829276
0.1538499416751338,0.2663410671562467,0.2237219244861421
0.24516966938048407,0.23274432588478566,0.23676389639126288
0.278746648149798,0.21648640623512902,0.2641981608116176
0.23713186130930933,0.17675703287271047,0.17584175378885789
0.256531933622497,0.17757755284543428,0.23278501263935372
0.19380034128830942,0.21070267540723606,0.2864315737207619
0.2368647663661722,0.23654429647565448,0.28549598865535364
0.22026669665621915,0.2044325483581576,0.2621679566513721
0.23925785387009357,0.24095344844137592,0.18063479522396172
0.21829266601835473,0.24372841065862758,0.26479575726676235
0.18227335812664516,0.1969297502055207,0.2446785066322531
0.2052502854746209,0.21678549722899806,0.2722406906744831
0.2004612220866193,0.3068755426945853,0.2780278814924975
0.20420172750915042,0.2188394343995384,0.2679079684095368
0.19591019658389597,0.2688010703653919,0.17564603822292696
0.2730183535948206,0.3403672736026996,0.26245544923040043
0.24389206036488248,0.27092962938129533,0.3185432568209115
0.22969624626256976,0.33703721451555413,0.27765152916989405
0.21566061133424755,0.20150013471838452,0.24662149265523006
0.19370905928616225,0.23680287060650604,0.21560629653892097
0.19422241251930958,0.23083900559113835,0.1952477090617553
0.22854629736566168,0.3059179475005375,0.27197685372811853
0.24360522036101565,0.23355290502353074,0.2509197388299804
0.21433748185104673,0.1911404565388922,0.24995367273677535
0.20009778933108832,0.25816406461314406,0.23323507975359759
0.18287100058016972,0.24827265843237964,0.2236816479591731
0.18638996629480842,0.3080387431969165,0.20997870829939055
0.21597817947262618,0.20993057670554333,0.21863431042311496
0.23392320063903546,0.27704091780384904,0.23945734496707186
0.19799279346428414,0.21002008833789462,0.20746857423854925
0.20144022624531877,0.2536285367987116,0.2297306048641034
0.17540456340678157,0.21902154662290832,0.24535211628397013
0.2450669628964593,0.27775508607454585,0.23791307777363366
0.19752718206750508,0.19653975935913584,0.29112307785351677
0.1811172767669412,0.20413599223885417,0.2913724235195247
0.2725571210697248,0.2777022847879384,0.22123429914238624
0.27301482193646043,0.3577679850390285,0.24457866037740408
0.21733194623285998,0.2680301664717229,0.2163587226880486
0.1980829341099719,0.280989397794051,0.2764257652180761
0.22386069991604235,0.18794882885196754,0.2711360382572784
0.21075576281505073,0.2637049706163893,0.2443526211372695
0.23135373294149703,0.29184589413193157,0.2861334257420443
0.23555935004462397,0.2953753378988542,0.23589374079277703
0.32211959983383537,0.30418830267557534,0.2724709161270806
0.2679177003850013,0.3281128028850469,0.2516264629679934
0.21866413823249706,0.3025494080746867,0.31235227076953537
0.19610106417093737,0.19429424280976415,0.34475664339862483
0.28586940510782655,0.22515551050649077,0.20746471977099923
0.2721430718791444,0.24622673523641506,0.27631918434393193
0.24769896494447202,0.1793020819942997,0.21369038383995073
0.2524004755017886,0.23808443546568375,0.2161215441823915
0.2410051747608389,0.22165865003289079,0.20440661310440253
0.21314708363850463,0.19393684197370586,0.19498977735446996
0.2197590162939153,0.2986843566998019,0.17256081659741287
0.24057061366166077,0.264468801659636,0.22870483212881332
0.24469957923144017,0.2259247827972873,0.2494813381760839
0.2081983907021374,0.2602971371820047,0.2277822622441472
0.2166647943321109,0.2675074658249772,0.23450937339023253
0.21725936391370565,0.2203172233780407,0.2654967165711465
0.2540493457195645,0.1992635543547875,0.20300898652209046
0.17962631978699128,0.24819444579730623,0.2105639995386099
0.2451221946117859,0.2591663407352802,0.21828015994711578
