2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.8440117243790597, 0.764348054756805, 0.8744011430798644, 0.8670472687517801, 0.8825170124925595, 0.9736006636163883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.948917208888457, 1.948917208888457, 1.948917208888457, 1.948917208888457, 1.948917208888457, 1.948917208888457, 1.0, 0.11163551788998678, 0.07922459573482099, 0.2118397523907586, 0.3830941312551695, 0.22714426414037542, 0.0, 1.0, 0.24341786030585164, 0.21760370788491207, 0.21879776330026077, 0.2611306871277993, 0.7081837064986921, 1.8824320604701337, 0.21654191142096407, 0.7672646398606368, 1.9587900261964115, 0.21032242006660207
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.5433481513412732, 1.4751424633352797, 1.159646471190054, 1.3416710791264153, 1.1764703687692302, 1.3007433196887992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.8683261778758298, 2.8683261778758298, 2.8683261778758298, 2.8683261778758298, 2.8683261778758298, 2.8683261778758298, 1.0, 0.04562774803558496, 0.045396412250090175, 0.18396842098054508, 0.2669982493635966, 0.11700436626592349, 0.0, 1.0, 0.16900252087147655, 0.16795166269727338, 0.17643196607475228, 0.2248118053957241, 0.7930498526229263, 2.173607132562042, 0.22420450057285063, 0.7882736554063754, 2.0000705661838007, 0.21246512907339354
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.869134202420214, 0.7847628881439861, 1.0016177677954428, 0.999229696511519, 0.9686754074185614, 1.1079093318960798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.866287210666765, 2.866287210666765, 2.866287210666765, 2.866287210666765, 2.866287210666765, 2.866287210666765, 1.0, 0.08887822119075536, 0.02295779503524141, 0.12182152476318804, 0.23999269861258582, 0.060094077563561735, 0.0, 1.0, 0.17669381598513315, 0.14838430015452853, 0.17391086773345643, 0.19162676957976443, 0.8544021787680411, 1.7478208069484575, 0.23732444321897567, 0.6881648415481877, 2.014239005751841, 0.22744843781611884
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.4626349620331276, 1.1126631446841857, 1.1546664595506804, 1.3604323260464168, 1.0683349805592361, 1.186676540807525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.268461170189369, 3.268461170189369, 3.268461170189369, 3.268461170189369, 3.268461170189369, 3.268461170189369, 1.0, 0.09059704376104898, 0.046373379749034965, 0.1158326517341152, 0.22402357541581613, 0.09932158247472347, 0.0, 1.0, 0.1443079557459645, 0.11499993990524741, 0.1276545086570447, 0.14194434166332323, 0.837778596949007, 2.1381639309001956, 0.23180251924414338, 0.7931174353449197, 2.193205421212441, 0.22444083630690756
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.9280778892091306, 1.0223520561557087, 1.1370161861491441, 1.0112709074300499, 1.0406231643627057, 1.174833249567261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.7680145031449617, 3.7680145031449617, 3.7680145031449617, 3.7680145031449617, 3.7680145031449617, 3.7680145031449617, 1.0, 0.09092579444141113, 0.048436693456530414, 0.11926143718378408, 0.18844037941749148, 0.062167483333325335, 0.0, 1.0, 0.10757520934329552, 0.12555050299911988, 0.13491657796342174, 0.13435262008959772, 0.707634019577916, 1.8885739926698712, 0.23524088411318486, 0.8076055794148311, 2.099027094562909, 0.23249254595809507
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.1606443612051789, 1.0107632643627142, 1.0511772441512632, 1.0924217755328318, 1.0207199101358806, 1.096586955609701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.174056912202546, 4.174056912202546, 4.174056912202546, 4.174056912202546, 4.174056912202546, 4.174056912202546, 1.0, 0.1146710210208909, 0.04153558365389473, 0.1106422884189409, 0.14669253332506207, 0.03157143851185292, 0.0, 1.0, 0.10423787426081296, 0.09665898591848812, 0.10799182967117632, 0.15007572338841846, 0.8234465810100738, 2.1977048635983927, 0.24654659533474294, 0.826594398572505, 2.13000953479393, 0.23367625691579325
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0439389444017455, 1.1312680109941695, 0.976387592742646, 1.107703175462881, 1.0596620918849942, 1.137720182003473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.685291338092239, 4.685291338092239, 4.685291338092239, 4.685291338092239, 4.685291338092239, 4.685291338092239, 1.0, 0.10182644453187882, 0.04754029856650256, 0.10016232131115069, 0.1527261722010011, 0.06977823319485268, 0.0, 1.0, 0.09781262620501255, 0.10681419732087813, 0.1019971490982798, 0.10313015850924608, 0.8724218146690432, 2.4131091563613776, 0.25972060006607484, 0.8510543979274741, 2.363034249995028, 0.2431858600722104
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.137506320889068, 0.9732217974200591, 1.01833055796923, 1.08786821763132, 0.9763264567049582, 1.158730676005315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.191293954860547, 5.191293954860547, 5.191293954860547, 5.191293954860547, 5.191293954860547, 5.191293954860547, 1.0, 0.11006008463063098, 0.047928162185259596, 0.05712819378717816, 0.149746547718256, 0.050561847148900885, 0.0, 1.0, 0.09894845448282753, 0.07547013162283897, 0.11494012754952003, 0.07899594170985937, 0.8283203903194003, 1.9308873828600932, 0.24927232740287275, 0.8161339701349586, 2.084593336010408, 0.24291282405237827
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.1384866004632037, 0.9770289929306305, 1.0259678796478897, 1.0056968135878497, 0.9818043584848561, 1.0582951124447548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.6967705162904405, 5.6967705162904405, 5.6967705162904405, 5.6967705162904405, 5.6967705162904405, 5.6967705162904405, 1.0, 0.05412390082591891, 0.028416375354374072, 0.06960360415055519, 0.14175889068905026, 0.06170394961467093, 0.0, 1.0, 0.06644269046077184, 0.08033598400907511, 0.08182287997773187, 0.09099509561670907, 0.8649697707920667, 1.7296366928087799, 0.25191004407822143, 0.8063555326830085, 2.3084565431553035, 0.24449608813438786
2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0608232259995132, 1.0859374657434775, 1.1527042541737589, 1.1766655714641925, 1.068988522437338, 1.2182169883756242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.5085732497074975, 6.5085732497074975, 6.5085732497074975, 6.5085732497074975, 6.5085732497074975, 6.5085732497074975, 1.0, 0.06510772206029995, 0.036125505342832084, 0.07904081542920341, 0.07445984763460155, 0.010440227812912328, 0.0, 1.0, 0.08688371830326504, 0.07973222775286383, 0.06862475438093771, 0.09796016558740461, 0.7728852956012285, 2.041924750301106, 0.24894002564172976, 0.7760589607186086, 2.192945096692277, 0.2688613060100523
