time,state_mean,v_mean,w_mean,m0_mean,c0_mean,v_variance,w_variance,m0_variance,c0_variance
33.0,-5.78684387693073,2.244443418138676,4.55392666018186,0.0,1.0,0.11487501472660089,2.2312004465534345,0.0,0.0
34.0,-5.753864964778926,2.2053190286747855,4.423907553786358,0.0,1.0,0.1149916496036368,1.9133317619486905,0.0,0.0
35.0,-9.840631920730827,2.3046800410412236,4.749160048588337,0.0,1.0,0.09211557759395947,2.558189069270708,0.0,0.0
36.0,-9.903232773450965,2.2872973988153413,4.827180403728688,0.0,1.0,0.08599308212240313,2.656964834732979,0.0,0.0
37.0,-8.29785431796705,2.261842761265307,4.415300925797939,0.0,1.0,0.07781480929535227,1.726009296182269,0.0,0.0
38.0,-7.245937899740799,2.252700745545245,4.314749995652936,0.0,1.0,0.07641967684086427,1.4159144026009258,0.0,0.0
39.0,-6.664658511005285,2.249408654912311,4.297810319280818,0.0,1.0,0.07615543186659293,1.2765498197663487,0.0,0.0
40.0,-7.480390708657523,2.217210054014856,4.237271465483496,0.0,1.0,0.07361377006123745,1.3078999125109265,0.0,0.0
41.0,-6.281969505663433,2.177573941646377,4.083427410354435,0.0,1.0,0.06792535130577687,1.2557317868335869,0.0,0.0
42.0,-6.634245759314499,2.15356985998522,4.086797973169767,0.0,1.0,0.07194219316147556,1.2936839626332108,0.0,0.0
43.0,-9.570494910662672,2.1881866617507875,4.103155405240005,0.0,1.0,0.09357750119213354,1.3800775731181847,0.0,0.0
44.0,-9.297174643873866,2.1890390621331903,4.03194323616005,0.0,1.0,0.09278252973392832,1.260515821744877,0.0,0.0
45.0,-9.44341381013082,2.1766055471694927,4.019666502041085,0.0,1.0,0.09181731568358294,1.103318010874362,0.0,0.0
46.0,-9.461746158836721,2.1548335429794885,4.000800868594791,0.0,1.0,0.08212339145746796,1.1240726672182846,0.0,0.0
47.0,-11.935659510434865,2.19049919766587,4.084968025348786,0.0,1.0,0.08452741488543887,0.9670396950478531,0.0,0.0
48.0,-11.618689659050482,2.1461513394761846,4.1114747363646655,0.0,1.0,0.07913544088757087,1.0267284155843155,0.0,0.0
49.0,-11.646687250168716,2.126367556261527,4.043624321091479,0.0,1.0,0.07616646210336844,0.8536586618286232,0.0,0.0
50.0,-10.88107551014462,2.1162833849934772,3.9338082726060097,0.0,1.0,0.06582757154161586,0.9326845827012247,0.0,0.0
51.0,-8.874111828382512,2.0457500572785254,3.8473733230591924,0.0,1.0,0.054754767444909876,0.7080803158402601,0.0,0.0
52.0,-11.377143222975002,2.0255132103365274,3.793131220682308,0.0,1.0,0.06154691016483007,0.40820716748467134,0.0,0.0
53.0,-11.300950370307143,2.0279608985823003,3.8106422562945843,0.0,1.0,0.059703918049247864,0.3685506411816277,0.0,0.0
54.0,-13.018576466036789,1.9730986868947185,4.270975053427346,0.0,1.0,0.05618788548216884,0.6808859378988227,0.0,0.0
55.0,-14.287461399484993,1.983493506068902,4.284309066122993,0.0,1.0,0.05570616062756725,0.691307262774956,0.0,0.0
56.0,-15.302266334660567,2.0115686361386804,4.241461984149836,0.0,1.0,0.06567933682917629,0.5805964589287023,0.0,0.0
57.0,-16.7529424596485,2.0189430343210915,4.109224984354085,0.0,1.0,0.07092781702682012,0.38902869052167954,0.0,0.0
58.0,-16.790446345402003,2.007470567867513,4.119826218349825,0.0,1.0,0.0706630765690875,0.45878713101110064,0.0,0.0
59.0,-18.495478276092893,2.0783073162761916,4.05895539259434,0.0,1.0,0.07641754436538772,0.41456990880581457,0.0,0.0
60.0,-14.006270510583589,2.0823219408906968,3.921684759930652,0.0,1.0,0.08425648574333594,0.260326369939185,0.0,0.0
61.0,-14.782261921699877,2.065511250655086,3.937564310750421,0.0,1.0,0.08275885759148764,0.24238272043476988,0.0,0.0
62.0,-14.447278671279646,2.0326472775480062,3.9692784205733393,0.0,1.0,0.07861320511980664,0.23739079173500505,0.0,0.0
63.0,-14.539630313189095,2.026156872333403,3.9946589057486968,0.0,1.0,0.07004390136036015,0.22354356673897216,0.0,0.0
64.0,-14.555097383855532,2.0251616081498724,4.018136009780081,0.0,1.0,0.06955012493495293,0.23326025295517852,0.0,0.0
65.0,-16.932557417487825,2.014279500712117,4.0946415379541286,0.0,1.0,0.06508022056843535,0.23023146241524192,0.0,0.0
66.0,-18.911701861781403,2.0026274809585503,4.044145054562576,0.0,1.0,0.06457672066673846,0.24595311628409913,0.0,0.0
67.0,-18.95940235815878,1.991158509771074,4.084936072746935,0.0,1.0,0.06389134203722,0.22687988706490228,0.0,0.0
68.0,-18.611033618134346,1.9954022494536172,4.027254155196486,0.0,1.0,0.058689855917635966,0.19236422185060476,0.0,0.0
69.0,-19.409466167543894,2.005381800488265,3.9915550754766422,0.0,1.0,0.054004561274369034,0.23033519565525548,0.0,0.0
70.0,-23.29725385227997,1.9989870526924496,4.0806494328273,0.0,1.0,0.04714624370303729,0.328684920278153,0.0,0.0
71.0,-24.176840024705406,1.9527104501812813,4.017808415164736,0.0,1.0,0.04757149176379691,0.34191581411864747,0.0,0.0
72.0,-22.172763698206598,1.9278834192135073,3.955719683952835,0.0,1.0,0.040554737503857304,0.3763167496755356,0.0,0.0
73.0,-20.82694705031336,1.9207699517692656,3.9644814969639994,0.0,1.0,0.051147648654370347,0.4012893208382245,0.0,0.0
74.0,-19.327178414487694,1.8921611199792023,3.9403276834358785,0.0,1.0,0.04796124729818215,0.41284009895631,0.0,0.0
75.0,-20.84469669994984,1.8963494808794,3.965807271872183,0.0,1.0,0.04174492998609997,0.3706365485847435,0.0,0.0
76.0,-19.57342607133278,1.896144421117582,3.964583056271506,0.0,1.0,0.03333592448695493,0.3550652032495435,0.0,0.0
77.0,-20.805228903765514,1.90935963847179,4.034438934821779,0.0,1.0,0.028920404504007336,0.32502318158300003,0.0,0.0
78.0,-21.895653656472984,1.9042285151897524,4.040370974702248,0.0,1.0,0.02931412060185229,0.2914986019186949,0.0,0.0
79.0,-19.5012264895959,1.9484150960086686,4.114979372535691,0.0,1.0,0.03890296863487238,0.32369694286691525,0.0,0.0
80.0,-20.376464302543848,1.9340432770337035,4.022506018953911,0.0,1.0,0.04311945657829522,0.35126671492763595,0.0,0.0
81.0,-22.13864837398973,1.9756080954105257,4.044458728849497,0.0,1.0,0.04442664186650074,0.40132750628436675,0.0,0.0
82.0,-22.1542008351322,1.974171455879135,3.9958958829766513,0.0,1.0,0.044806786452617556,0.39807051057676485,0.0,0.0
83.0,-22.529093687664076,1.984009471645073,4.007362878174909,0.0,1.0,0.039884147456851884,0.4061340834177887,0.0,0.0
84.0,-22.73973600501523,1.9921767975386537,3.9775657626087524,0.0,1.0,0.040862501106657005,0.40842952120232784,0.0,0.0
85.0,-21.109198127203527,1.9754851671836098,3.927747084140509,0.0,1.0,0.042997725175000695,0.43488983144503884,0.0,0.0
86.0,-19.758935956894774,1.9407631861078396,3.9464020817909202,0.0,1.0,0.04149028279730091,0.43566771794777465,0.0,0.0
87.0,-19.02341419660664,1.9224849241222697,3.9078742888005684,0.0,1.0,0.03717551345496084,0.42022404479622766,0.0,0.0
88.0,-20.952106085869204,1.9186677663025593,3.942205581141967,0.0,1.0,0.04786833848828254,0.3504210064359569,0.0,0.0
89.0,-19.83382838663681,1.8964120500920074,3.8946927915413982,0.0,1.0,0.05159505646631518,0.4094123743100404,0.0,0.0
90.0,-20.060068276840354,1.8984734480913183,3.9257668594932356,0.0,1.0,0.04726676477296845,0.4123665851968829,0.0,0.0
91.0,-18.96108634850843,1.9108035437573128,3.898623310352023,0.0,1.0,0.0528425735100153,0.3826827330689189,0.0,0.0
92.0,-18.66362960659893,1.903073160760526,3.923280452854994,0.0,1.0,0.04934673587229992,0.3994897423979745,0.0,0.0
93.0,-18.78710448624764,1.8994906818644464,3.8320751576820244,0.0,1.0,0.04522865290371594,0.342291613000078,0.0,0.0
94.0,-18.20394106970648,1.9206735320532724,3.8305905973665055,0.0,1.0,0.04219707416057978,0.3908316911630059,0.0,0.0
95.0,-18.031751053047632,1.9026722250501247,3.830807798075629,0.0,1.0,0.04271064096984074,0.34997288283304284,0.0,0.0
96.0,-17.329578615094267,1.894422729026245,3.700507548261051,0.0,1.0,0.037651181074589535,0.35188403597694956,0.0,0.0
97.0,-17.567412416789146,1.8995182779511308,3.7133356976917877,0.0,1.0,0.03990203408083422,0.3877647232644266,0.0,0.0
98.0,-22.515667067769545,1.964999354846019,3.926210900243612,0.0,1.0,0.04558188750693884,0.394582468945961,0.0,0.0
99.0,-22.096759250574603,1.9884420728856986,3.9248255603297957,0.0,1.0,0.049372432838522606,0.36526844722907403,0.0,0.0
100.0,-24.447948630891265,1.948199634065064,3.835378688366427,0.0,1.0,0.04975445237588058,0.36972192159622,0.0,0.0
101.0,-25.155971638325287,1.9398755363557558,3.7717783205206272,0.0,1.0,0.05070938608727202,0.35422547036101587,0.0,0.0
102.0,-23.55061734135056,1.947296816548952,3.7462375378911923,0.0,1.0,0.06251960349132607,0.2883696685379456,0.0,0.0
103.0,-23.75401994489079,1.9396278962465832,3.76038719899002,0.0,1.0,0.07060605263015604,0.3038539922373856,0.0,0.0
104.0,-23.601108855823814,1.9432083881209194,3.7026380364164875,0.0,1.0,0.08233844140777447,0.30922163354171445,0.0,0.0
105.0,-22.276422362929566,1.8732645652414865,3.7041477840292543,0.0,1.0,0.08042144527621323,0.3572492380587443,0.0,0.0
106.0,-20.159445661684465,1.9154844435972662,3.8135462648636382,0.0,1.0,0.0709895084191951,0.23525611642296423,0.0,0.0
107.0,-22.289770990452,1.9401878323010697,3.811679758036084,0.0,1.0,0.07919752256046997,0.24516041299755734,0.0,0.0
108.0,-23.83874864781866,1.931695324470293,3.814073444475621,0.0,1.0,0.08577125721901063,0.2720458770194563,0.0,0.0
109.0,-25.168616958301882,1.9392120363697514,3.7984587463213755,0.0,1.0,0.08857141334690569,0.30832627358609516,0.0,0.0
110.0,-27.09438288781933,1.9697390302779565,3.759078218167743,0.0,1.0,0.10243236893865067,0.3222841246864422,0.0,0.0
111.0,-28.947580403675392,1.97026958349707,3.904532787947293,0.0,1.0,0.09149671476747025,0.34309331670206744,0.0,0.0
112.0,-28.671189074263314,1.9459061390758725,3.860576743384735,0.0,1.0,0.087554403670036,0.3668744336537372,0.0,0.0
113.0,-28.159455446445005,1.9124386895169585,3.850485112864014,0.0,1.0,0.08518355272090081,0.36579479198174797,0.0,0.0
114.0,-27.72378856152187,1.8834560773829436,3.823864316420925,0.0,1.0,0.08440276007216607,0.37908647528825223,0.0,0.0
115.0,-28.537652913876652,1.8822134691103098,3.7316735587506162,0.0,1.0,0.08906982785314324,0.2876460066263974,0.0,0.0
116.0,-27.842965370909457,1.8848287000057844,3.7122499245612444,0.0,1.0,0.08814358570771282,0.3375424421111887,0.0,0.0
117.0,-26.09681995103602,1.850738964140936,3.7197367486897295,0.0,1.0,0.08452452618639007,0.31124584136638644,0.0,0.0
118.0,-24.640111846182794,1.9514053224183017,3.8630483357343826,0.0,1.0,0.0785813567580166,0.2373381298725814,0.0,0.0
119.0,-26.698735297820242,1.9268404454015235,3.92100350176769,0.0,1.0,0.08311597718383491,0.1632512984742271,0.0,0.0
120.0,-28.442209599584224,1.9627501974509711,3.85521232099088,0.0,1.0,0.06546357757834839,0.14252325864611146,0.0,0.0
121.0,-29.578614056331293,1.9073942277248306,3.91477310380855,0.0,1.0,0.08022040599714081,0.12013538636491435,0.0,0.0
122.0,-28.359209814628134,1.9127994716656866,3.8961042623013604,0.0,1.0,0.08676992233256534,0.12590810698672558,0.0,0.0
123.0,-30.956399754599644,1.9328310613941881,3.901683983251487,0.0,1.0,0.07582028352258437,0.10811595601580479,0.0,0.0
124.0,-31.20748493047512,1.9301560076685707,3.8903593027635357,0.0,1.0,0.08380890036551032,0.11328115074426136,0.0,0.0
125.0,-31.69784873374268,1.9041961117474755,3.9029555586978293,0.0,1.0,0.08009777608178016,0.12243369435147701,0.0,0.0
126.0,-30.637938744356468,1.9139712884943159,3.8763054912611445,0.0,1.0,0.07359200413165018,0.11409824376491459,0.0,0.0
127.0,-33.30282654393372,1.9239317602603494,3.82429556103853,0.0,1.0,0.09816788620180349,0.10473010441401906,0.0,0.0
128.0,-32.2564432988387,1.9205382265922772,3.918737336519472,0.0,1.0,0.09801465081654384,0.12670666705864936,0.0,0.0
129.0,-32.01196074375004,1.8806048500173846,3.959231581105627,0.0,1.0,0.08982445787013309,0.11568375650641181,0.0,0.0
130.0,-32.53259687791361,1.862019362409724,3.9448652626532392,0.0,1.0,0.1095896502716357,0.12423404115568774,0.0,0.0
131.0,-32.598980856613615,1.8337023991034038,3.947251426802914,0.0,1.0,0.09257792141586589,0.11829193510210535,0.0,0.0
132.0,-32.84740219730458,1.826858097189491,3.9144900865996775,0.0,1.0,0.08613373627047298,0.10857181719089684,0.0,0.0
133.0,-35.04219631400205,1.8296980621153072,3.929873307871245,0.0,1.0,0.07073081096283063,0.08270676087007933,0.0,0.0
134.0,-33.53624799650291,1.8441674009851474,3.9402049611714536,0.0,1.0,0.07590948461078444,0.07998526203347918,0.0,0.0
135.0,-36.00671829564954,1.8639916188719368,3.9485481817488814,0.0,1.0,0.05767644229857145,0.07091913248475736,0.0,0.0
136.0,-36.440274684895236,1.8595862614335998,3.9738051183931473,0.0,1.0,0.06033291166625838,0.0643093759656642,0.0,0.0
137.0,-34.777801759644255,1.900597895333241,3.9392181597983082,0.0,1.0,0.07060632816293498,0.07382009270608432,0.0,0.0
138.0,-32.61420887473702,1.919665458562935,4.001147406735532,0.0,1.0,0.06446495935041249,0.06347449268534117,0.0,0.0
139.0,-31.407849717275454,1.9459752091700182,4.047719677827856,0.0,1.0,0.06281797454237802,0.05827460384228613,0.0,0.0
140.0,-31.919836206206643,1.9261285871543945,4.046437794484683,0.0,1.0,0.051624178389775705,0.052411131453335855,0.0,0.0
141.0,-31.332180612292298,1.9249813254792174,4.073450824544903,0.0,1.0,0.05671170340931602,0.046031434185322094,0.0,0.0
142.0,-28.941098176014798,1.9349844074614202,4.0507661341368335,0.0,1.0,0.04197139712467183,0.036111468872573334,0.0,0.0
143.0,-32.629518575499176,1.9871227001811542,4.047079021468932,0.0,1.0,0.027746083216626114,0.023808019599731625,0.0,0.0
144.0,-32.853485936941695,1.9677028157385714,4.062030686987439,0.0,1.0,0.023839435674475596,0.023561318301717392,0.0,0.0
145.0,-35.96642690159363,1.9927134759282776,4.064909271946783,0.0,1.0,0.018554942229092812,0.015216668527889964,0.0,0.0
146.0,-33.67645149832723,2.0089811598630742,4.061012465874096,0.0,1.0,0.02165324095146766,0.01913637474492251,0.0,0.0
147.0,-32.69696953647562,2.022547450899045,4.058935716172604,0.0,1.0,0.022574882121341087,0.016180192292955194,0.0,0.0
148.0,-34.09181313847274,2.0246149948890717,4.064639106869325,0.0,1.0,0.018028131720933656,0.014044191461374988,0.0,0.0
149.0,-34.071775748139366,2.020847616391865,4.055768712043582,0.0,1.0,0.017843773838648984,0.011592249864901094,0.0,0.0
150.0,-39.2509054340158,2.06385146984103,4.074182782668464,0.0,1.0,0.015162761048843277,0.01024196113817129,0.0,0.0
151.0,-38.905086220882055,2.0533164151427377,4.060262646164259,0.0,1.0,0.011943325679316694,0.009302565465014467,0.0,0.0
152.0,-39.059254364008105,2.0411565318954534,4.053650409452422,0.0,1.0,0.011268211364106533,0.010560998916561183,0.0,0.0
153.0,-39.2923902302406,2.0437883935854937,4.0582133343692695,0.0,1.0,0.011406603620440726,0.010720700946799066,0.0,0.0
154.0,-38.24025548841346,2.0415377227194385,4.056252594092118,0.0,1.0,0.011808702618588091,0.009373928332187658,0.0,0.0
155.0,-35.783958703627384,2.0529562366962244,4.05463424585182,0.0,1.0,0.010778318575386771,0.007633013955036769,0.0,0.0
156.0,-33.599047963760036,2.058796905487127,4.053209866176239,0.0,1.0,0.01628404505472873,0.007309911609433485,0.0,0.0
157.0,-34.79116312101622,2.0537747982084853,4.061943353637291,0.0,1.0,0.014266088116383349,0.006598590583057774,0.0,0.0
158.0,-38.619509826507674,2.0306984187916166,4.071144633979076,0.0,1.0,0.024969519421727267,0.006427952453937456,0.0,0.0
159.0,-38.44587045300072,2.032581347943315,4.072528407281158,0.0,1.0,0.028443282968834676,0.005782519124104036,0.0,0.0
160.0,-38.29090483780118,2.0413995807422576,4.071367346153099,0.0,1.0,0.02620893652930901,0.0057875765782943326,0.0,0.0
161.0,-38.96009351827199,2.0293712342618977,4.075308922541301,0.0,1.0,0.023694586105868384,0.007030327937971163,0.0,0.0
162.0,-38.77338448317711,2.017598272340236,4.077461401089655,0.0,1.0,0.023539725026463364,0.00756206159780009,0.0,0.0
163.0,-40.23446255817025,2.0250118725276813,4.071085553268674,0.0,1.0,0.02047233113930058,0.006746295685428419,0.0,0.0
164.0,-37.30699995197224,2.0357291412702967,4.081532150251877,0.0,1.0,0.023116043965729798,0.007640657447093122,0.0,0.0
165.0,-36.23704568193423,2.0345858480766172,4.089554971411865,0.0,1.0,0.020623949262079694,0.0063313126974284635,0.0,0.0
166.0,-34.25740934904931,2.0621407982550566,4.094271192421379,0.0,1.0,0.02033869269193445,0.0048987514480039645,0.0,0.0
167.0,-34.76056080550794,2.0783334663533632,4.087940875513584,0.0,1.0,0.018407505365646372,0.004063146281680417,0.0,0.0
168.0,-36.59705159388949,2.080880283659334,4.084434532725166,0.0,1.0,0.01686159483501259,0.0035303859079918207,0.0,0.0
169.0,-35.31428544618619,2.0795787162553965,4.08485443516157,0.0,1.0,0.016192076665274304,0.003911216695470468,0.0,0.0
170.0,-32.456322951116874,2.079294686626361,4.064111485418152,0.0,1.0,0.013397266127926069,0.0035754320407624567,0.0,0.0
171.0,-32.16634209151478,2.0669137687015873,4.065301266157421,0.0,1.0,0.012194914265520385,0.0034508818349230884,0.0,0.0
172.0,-31.496664710807252,2.0641842905937278,4.061426803804713,0.0,1.0,0.012304816857905706,0.0033033250946051165,0.0,0.0
173.0,-31.052422582281462,2.056422539253068,4.067850093415387,0.0,1.0,0.01248774805735567,0.0032190992476810445,0.0,0.0
174.0,-31.03070023300403,2.0664028065279036,4.065328004105615,0.0,1.0,0.01239978071544062,0.003245656863013878,0.0,0.0
175.0,-30.623477135774433,2.07181716605992,4.065164200717025,0.0,1.0,0.010878237740557822,0.003022279559191813,0.0,0.0
176.0,-30.908153629661395,2.0849839589573738,4.067668763079104,0.0,1.0,0.01347451123189761,0.0020458311101856424,0.0,0.0
177.0,-31.583589587767047,2.092845673787002,4.066042990856742,0.0,1.0,0.014007364518804948,0.0016203457798783974,0.0,0.0
178.0,-31.563836132804166,2.0903827120885152,4.066293436157982,0.0,1.0,0.013885281579911547,0.0017842656738713187,0.0,0.0
179.0,-27.669949559472094,2.113845263741297,4.060232958682987,0.0,1.0,0.015463822918526889,0.001941330033611015,0.0,0.0
180.0,-26.299322725693997,2.1224069665313166,4.052985278233008,0.0,1.0,0.017675063392051535,0.0017645000530100415,0.0,0.0
181.0,-26.394153148058393,2.107225249400363,4.051554557638212,0.0,1.0,0.01729398160058702,0.0019048572319977984,0.0,0.0
182.0,-25.50509136054501,2.105865808063649,4.056855405909492,0.0,1.0,0.014336909788415966,0.0022961059999524087,0.0,0.0
183.0,-25.71358453795935,2.1053469750864786,4.0564045458890545,0.0,1.0,0.014964863186453556,0.0024308189245384414,0.0,0.0
184.0,-25.680634531940893,2.0871894619284372,4.05429414439117,0.0,1.0,0.01595099378680121,0.0022870699139095232,0.0,0.0
185.0,-25.082327839640183,2.078159003455507,4.05216060128689,0.0,1.0,0.01650018915448206,0.00248582648316647,0.0,0.0
186.0,-24.1099044678083,2.0743216162041156,4.056905349020088,0.0,1.0,0.01730171316970084,0.0026052195868350517,0.0,0.0
187.0,-25.031899637981763,2.0651212203903477,4.0448856519912155,0.0,1.0,0.01763449056608196,0.003556518669181076,0.0,0.0
188.0,-24.191886214763553,2.078439276957088,4.047910217227949,0.0,1.0,0.02501950857733688,0.0036317944186301074,0.0,0.0
189.0,-26.76531805341785,2.0420262449724955,4.064586985640913,0.0,1.0,0.04727425021177518,0.003511215553750373,0.0,0.0
190.0,-26.62443958308365,2.0025269014955454,4.06641976544236,0.0,1.0,0.054031379378214214,0.003416815180401483,0.0,0.0
191.0,-26.30696419283865,2.0119417708276566,4.063276651358659,0.0,1.0,0.053653709751083384,0.002939702494068023,0.0,0.0
192.0,-26.716291980868856,2.026727391074617,4.057134160789414,0.0,1.0,0.0565218506017227,0.003180879389800047,0.0,0.0
193.0,-27.978896139766555,2.0530963896382173,4.06134993275618,0.0,1.0,0.05926980761481592,0.00313733572811426,0.0,0.0
194.0,-26.84137974461965,2.0660287439838068,4.068201067649644,0.0,1.0,0.05502262899486809,0.0033393595948851716,0.0,0.0
195.0,-27.005868486594153,2.0623904768360513,4.067347326404991,0.0,1.0,0.05816495174760631,0.0035638964926403695,0.0,0.0
196.0,-27.02716782985294,2.0779046000212302,4.066041408399533,0.0,1.0,0.051894294502475374,0.003553251933739622,0.0,0.0
197.0,-25.519861934379275,2.076432226521836,4.0547696715809005,0.0,1.0,0.05311564952948828,0.003500790432097755,0.0,0.0
198.0,-28.416628302616072,2.061926148939233,4.07562101117698,0.0,1.0,0.035381580964576366,0.005387181255200309,0.0,0.0
199.0,-28.756320918686647,2.049288411083815,4.065058445967825,0.0,1.0,0.02805016189045619,0.004685553186424603,0.0,0.0
200.0,-31.9084608421722,2.038911866410366,4.060096415013987,0.0,1.0,0.02318981557265733,0.005337754399940295,0.0,0.0
201.0,-31.027251467592645,2.0190284805412015,4.059788330311388,0.0,1.0,0.022525820087071716,0.004344464884057316,0.0,0.0
202.0,-30.788596274315896,2.0093357810270023,4.058378122015082,0.0,1.0,0.022018499835447968,0.0037215310471462237,0.0,0.0
203.0,-30.82747002539344,1.9938750944047177,4.058035024219462,0.0,1.0,0.019096525972495473,0.003528959153740099,0.0,0.0
204.0,-29.379151359415623,1.9847021991133011,4.061205106435282,0.0,1.0,0.020482069000569723,0.004093532524627803,0.0,0.0
205.0,-32.825862200843524,1.9848842725732583,4.064237120590912,0.0,1.0,0.019831993985248122,0.004181115527779643,0.0,0.0
206.0,-32.41638499228055,1.9667780037735985,4.0641105587679895,0.0,1.0,0.017680589178059404,0.004123602036346125,0.0,0.0
207.0,-31.939885163154095,1.97808867125836,4.058808279318303,0.0,1.0,0.019824517651809766,0.003908322643969397,0.0,0.0
208.0,-31.1580500869925,1.9806057650469686,4.053471648023818,0.0,1.0,0.018016399951081674,0.00406474345107925,0.0,0.0
209.0,-31.009992330626613,1.9762241345491258,4.056388512789931,0.0,1.0,0.01522337329564218,0.0043199499887684204,0.0,0.0
210.0,-32.819867795324804,1.9975488694906323,4.060809633947987,0.0,1.0,0.019065221797471932,0.0040530288746930985,0.0,0.0
211.0,-32.917890294567094,2.0069869104005114,4.057753902673913,0.0,1.0,0.01880733725768639,0.004275214256038698,0.0,0.0
212.0,-32.95705471158526,1.9991067697648548,4.05353524003554,0.0,1.0,0.01921624701013856,0.004092732545704871,0.0,0.0
213.0,-32.738629947263256,2.0036340125104344,4.048442558512166,0.0,1.0,0.018747647231603604,0.004697063029953531,0.0,0.0
214.0,-30.1707031239686,2.043847396312565,4.04665023089411,0.0,1.0,0.013359858548592334,0.004041539490083905,0.0,0.0
215.0,-30.035833872651672,2.0497146080463304,4.049615007857837,0.0,1.0,0.014118720692192152,0.004110523247649005,0.0,0.0
216.0,-30.70311095914755,2.0406416164745234,4.046261877351118,0.0,1.0,0.014720300599302884,0.0033412070147863246,0.0,0.0
