V,W1,W2
2.6699699884861507,2.3756679563776255,0.9902571484264392
2.5227618269851066,2.5705213479699984,0.9896501648660277
2.4760097986655314,2.3984384821058438,0.9851659325109987
2.3955232535372946,2.6214129008845597,1.046665430666005
2.3500705202682846,2.5570001860690845,1.0625211908204801
2.3438937776138675,2.4272030667973876,1.119671933284108
2.441296790238682,2.336623365642923,1.174493257509942
2.488069589084252,2.2830649391531797,1.1084516456364484
2.4805159076346257,2.2701061470237365,1.1209168138665477
2.5122561522014646,2.255791085514444,1.090992486965822
2.332857611369515,2.099617587060477,0.9473281328094241
2.6518922722815232,2.436695548393198,0.9450567865025656
2.794337137633461,2.250330806572453,0.9450201395371781
2.785229688091518,2.212573693713887,0.9254281153042573
2.5507775072422243,2.3901566474648277,0.9082937329764506
2.6137739303645984,2.302809966466056,0.8841891937792005
2.8462750147867744,2.1795260406654915,0.8617314863677505
2.759497119090258,2.0340995118503167,0.8841083348397571
2.8744764958431395,1.9757808885059704,0.8181882802501657
3.241162866371468,1.9867952760888234,0.9394851779274879
2.780986111810894,1.9625598655521197,0.9364650694423068
2.7666182850982315,1.8079740854885318,0.8722170078568449
2.7370309899900604,1.9461948635048967,0.8304666878703291
2.7001865713255877,1.9379908472026075,0.846259819459257
2.640999278601533,1.9782983526002231,0.8211070774431491
2.7999129198459776,2.192833903765216,0.8627321304711811
3.1320204150811994,2.2832505635559794,0.8475908186640885
3.1064605160233962,2.0776345078624687,0.9143904063764875
2.8901062581142893,1.9289995322594182,0.9614142928804634
2.9430231050037112,2.133991139496734,1.016272061007385
3.0478601056024237,2.3901275342484256,0.9960659665780859
2.7956953967734837,2.30156629540195,1.045009025597155
2.922180411913347,2.340766009410191,0.9835649499003157
2.6463768418145497,2.438388498109744,1.1177103513277953
2.7968417428247188,2.2931303523555995,1.1015661520379578
2.7210332689803836,2.378123881892633,1.0056666887394585
2.5490110097131327,2.3932461053139087,0.9427473529772276
2.6848111251825224,2.2495524365135027,0.9673210197666776
2.6913742919806616,2.378170249261435,1.1247981853909044
2.570765578139345,2.386274634839778,1.0377762589964417
2.4521715823547416,2.075689368296225,1.016272674367106
2.4653318856709214,2.030749677494965,0.9022900913685842
2.4829324674278728,1.9052504908626735,0.8818997019826104
2.589308384621487,1.7845380611345885,0.8070631759687193
2.676368031311468,1.819141781319314,0.8225467982922564
2.7394640763503846,1.9270617708020685,0.9179223902903193
2.6903404715476524,1.8241492633506815,0.9705713253866963
2.5907649186938913,1.8198159373048999,0.9105595169785117
2.8787548445745497,1.7955808502251698,1.0330727926405163
2.8153492017346764,1.8528809430390119,0.983323754940755
2.778424530333158,1.7459773929197349,1.0192948806697035
3.1252102159800463,1.6493156843702672,0.9920845754557855
3.151527205368647,1.6576772110453646,0.9898553167878001
3.2584578722950575,1.6719789033060435,0.9824337481206197
3.237067887374167,1.558629824240738,0.9320746193531805
3.0413641801789493,1.5961349188611071,0.9330893915771651
2.6276410231366767,1.5418577755961902,0.9529210099745927
2.6595772027417315,1.4702844457474664,0.9242930140731552
2.8257318623937313,1.3715994209865576,0.965594530969374
2.9250180378637642,1.3323318740044938,0.9177960974721906
3.071137637437954,1.3811912312949157,0.9906683928426273
3.0041395890807063,1.3259007374599752,1.0087297115525633
2.957977563053475,1.2617312617570697,0.871535006736567
2.8603624299112598,1.254499068501609,0.9873621599142819
3.1260445066006017,1.2743455433948594,1.0010481535984026
3.160482684175182,1.1872933327704205,0.9574274329753307
3.1841989774072625,1.118141601675612,0.8873271580523692
2.8665755914970164,1.1080501976314758,0.8971897250682666
3.401032347728333,1.301100466729468,0.948478049968471
3.2140272260932314,1.3290170999551938,1.0053542565759077
3.1133485425777523,1.2366297764056653,0.9774083870306896
3.302854134354805,1.2175044193148272,0.9476138003077249
3.3428286997806635,1.3022240729313481,0.9305847971820456
3.078639846510111,1.1751130638125058,0.9770869575461067
3.100731626726021,1.2560226377408878,1.0483243875523443
3.1691982617701187,1.2115678748734264,1.0723049633192792
3.1107386435413686,1.214624414403577,1.0088531930904334
3.1640808235212448,1.2551748136649963,0.9970731749775095
2.981460506757292,1.1678482461547237,1.0645290798760176
3.2402610916894887,1.060603260299403,1.0260830911855279
3.196131675192672,1.13594294807911,1.0108003209779786
3.1545279828647144,1.1013264433433119,1.0461156756584407
3.425518527833447,1.0049512190460268,1.0579356067951926
3.100462362961162,1.0092473736548537,1.0932820577768183
3.7548034939453694,0.998364175395583,1.0707599696383836
3.5654026499698905,1.0080850388379965,0.9957092159133694
3.1700614093000974,1.0418580036407663,0.979361364482497
3.285218909782971,0.9900890513393613,0.9298115487760248
3.3661187549111142,1.0111660483876626,0.8804092587631994
3.6662244949598866,0.9730089244363882,0.8992772396244261
3.5523419462944927,0.9735634936043172,0.908661479229147
3.412987904637566,0.9456903248721634,1.0022213599075251
3.1351479384057193,0.9520023342778058,1.0875661117023196
3.5016997065008857,0.8806533227622505,1.1244545956219092
3.4573438130275074,0.9236690551058458,1.2217184077007843
3.291294940805076,0.9538565460949079,1.2003174219749642
3.3763530138762055,0.9931549208954095,1.2637842127681067
3.2242211922536486,1.0053360661088,1.2533962644281798
2.84259910610661,1.0211894022623305,1.216748275525679
2.9134460537782516,1.1077128173443933,1.2092412210637156
2.850569873576946,1.126303933692847,1.3115136856828913
2.7904523690627636,1.240224383476323,1.155810433103784
2.7535823538050903,1.28566895226921,1.1624273967913814
2.769302116655551,1.2989717695165361,1.0707980852948589
3.135339211898081,1.3605887330770816,1.0965190182810203
3.2291223394797,1.391425611723282,1.0491761889846474
3.346600735722593,1.318953733092374,0.962244566595758
3.167182543904444,1.4203567380658328,0.9868223538754182
3.355727697711201,1.5668596829007737,1.172711123933063
2.9936064406568903,1.4728033516973489,1.0866829639300544
3.068055027984872,1.4470575781182202,1.2088699664986524
2.9462165605400004,1.6176812724094631,1.1523661608934725
2.798503140726464,1.4982639613269795,1.0222836259206287
2.799952906309286,1.5162895027607586,0.9876939633980867
2.8068737179216887,1.5296112973628988,1.0902620205563363
2.829089685784942,1.5212738453953094,1.0564036207650178
2.981909959708445,1.6256001003823555,0.9107263928868586
2.961023203030106,1.8027234418627118,0.8921165130299195
2.5831356422575795,1.812023467222056,0.8714239944083172
2.7012976561795914,1.919777493252607,0.8468536389309047
2.394769612182225,1.9172755740111678,0.9230929031973392
2.5046448892897346,1.8478574944459414,0.9358692762578004
2.51376275040465,1.954545633393635,0.9373790621639844
2.4009111078615635,1.746077060300785,0.870006157259005
2.7296754844267843,1.7249489988106677,0.8653093423372701
2.8859874345482175,1.7519472053959586,0.8743585095657938
2.7433395532469684,1.6528559913152505,0.8450069952378656
2.960353303657463,1.5465801078945678,0.8398281242713809
2.8874545214081797,1.356937878250011,0.8315674250594726
3.3102636229218487,1.5303219428401713,0.8916596662248322
3.034947403354842,1.5437067178629236,0.8908820811782897
2.893103744499622,1.7215733415486039,0.9667623575985789
3.048603382776717,1.8417044791594823,0.8690444328522957
2.556482774453557,1.9082918351576026,0.8717085179322642
2.742624014222288,1.7186971977965564,0.898251121135452
2.6756445902002985,1.7025598885034465,0.8874194394766057
2.7943368785741445,1.5224165055510888,0.851476319259056
2.687084881102652,1.5199972964572277,1.0049034767870675
2.739051259298347,1.3437263097844487,1.0411685639288861
3.0197828090412537,1.2971593097556005,1.0476877185530868
3.5104429840271525,1.265020837914799,1.1236239522988152
3.3638221035506133,1.3460375187194062,1.0060563615771057
3.3820467438634854,1.255809303815643,1.0079844493824393
3.2282354572645007,1.1256291920700718,1.0650304235767816
3.4142467537812276,1.2636631327941257,1.0458119495025058
3.477040575548202,1.2891399020877157,0.9661505417968459
3.3429883330340333,1.2600394499761962,0.9146292663508429
3.0010366935204353,1.1301664040297648,0.9519245257841875
3.180916134883038,1.1066514856196938,0.8709197317773835
3.3639168945166795,1.060190953839729,0.7996787128221505
3.2464266082670363,1.1343639369139005,0.9361948158626482
3.25528186114198,1.1966054030734752,0.964298872098891
2.914179388850775,1.2166688433556545,0.9658405050042509
2.862782994838096,1.151910932007339,0.9045418995406196
3.19281143583943,1.245871170826015,0.9196790992847992
3.3120317594938116,1.1704387417620248,0.907923242451694
3.18278216649029,1.2566023040587324,0.9836681884023536
3.190225134875941,1.1239568993911988,0.9644633096105525
3.1172429001715134,1.226653658182283,0.9869386710816068
3.0822679656746077,1.2011250272068892,0.8879900315618877
3.282042237540532,1.0784440790458925,0.8886865733426031
3.519173617151759,1.1423669190257941,0.8883577403922851
3.191282807459241,1.2151172090226614,0.8960524362166923
3.034889653909961,1.2026303187825989,0.9158800181238619
2.855048654194531,1.3060586144254431,0.9674876922552367
2.906297528362084,1.4081973119201907,0.9458303843526291
2.8569513460878246,1.434242352743276,0.9524031635238097
2.9312769644952814,1.3452083867805449,0.9279768938348367
3.1673761461462515,1.3639536132896177,0.8967972569627243
3.1553007305003393,1.4530724386273066,0.9077670773392705
3.3170704977068923,1.2396061905359557,0.9614169589636005
3.4475743568982633,1.17429408827009,0.9089193710947265
3.2796237976766003,1.1823420790302388,0.9299478907507173
3.0665864534978136,1.1224038368797902,0.9601228994880566
3.185596661672826,1.0594079296523664,1.0542622877958479
3.1232698497710616,1.0768879598189385,1.079778083875353
3.1398999551022326,1.1318810851222667,1.0229685380542761
2.9907317300452485,1.1691870280623136,1.0248597390373615
2.974710390074244,1.1443123593620483,1.0471139174499555
2.747545939835902,1.225259702241296,1.0803330403163713
2.965824125449692,1.2735318106318874,0.9496335374303675
2.9625526452243887,1.324990089259512,0.9262535824905384
3.0825815473184135,1.304276383373421,1.0062261655661315
3.1039708345163604,1.3637065938477035,0.9889962090779176
3.39117572140612,1.3233639761500746,0.9489630129340763
3.200543552142073,1.361137234959884,0.9039461852547989
3.070686726775282,1.4806210579508692,0.8966678913172266
3.026643427633529,1.4586319664652425,0.8674429950436944
2.976604168750507,1.3982941787814722,0.8368842164799859
3.00635833234756,1.3004909105814018,0.8040889458380786
2.9376561652760627,1.408203399542389,0.8205198440915358
3.0059926218786788,1.616056828301801,0.9686886229070256
3.1429446133917995,1.5526591631766855,1.0104122698742588
3.169383047986873,1.3670380907581718,1.0078485746396675
2.8941796771857318,1.413738077657788,1.0069274158371495
2.8988282217270345,1.3290573087284132,0.948317594724904
3.1301901189632,1.2331087623780996,0.9634438787855565
3.22638038834242,1.1655725374656263,0.9414941708268458
3.042598844802092,1.2496980444045418,1.0311229366225556
2.7271484413694567,1.314787493700225,0.9313315433280722
2.74485933009676,1.4037604670103965,0.8465538203312087
2.9837239242884754,1.5138063044978227,0.7637121493899243
2.893112504808282,1.5342938415198217,0.7813244757977362
3.131162496572401,1.394624358353971,0.8143250672725076
3.084290030251145,1.3390421609762584,0.8330539967151541
3.147842622251277,1.4532728489247708,0.7509558383931068
3.091922940250221,1.550407176871908,0.8424897873570327
3.156247504805389,1.6244632613821894,0.7693106234473926
3.3707512516934597,1.7738518775800942,0.8199118569181826
2.8660501907998146,1.7624451467345024,0.9123952190902472
2.7534068199580695,1.610512558479454,0.8533810619483735
2.7052957460850933,1.6607280634940933,0.8955916111538564
2.8309365738042995,1.761732990131475,0.9335458985710894
2.833320863389507,1.7659276476180499,0.9411975625737823
2.7926386512114516,1.989003315284727,0.920548893901219
2.983434716173315,1.8612856961534703,0.9557973725936341
2.855295601108325,1.992239458979917,0.9453722711156556
2.829432137240624,2.1170646860061946,0.9054376098433489
2.888337484146148,2.2488502934007073,0.883324962719608
2.7735532789503914,2.2899348198835328,0.826286851801338
2.740401807059606,2.234202090319866,0.8037521273408185
2.695458632502768,2.1834703857967597,0.8513607569533685
2.707957646681074,2.1770449739968973,0.8663779947047502
2.6980839946985022,2.278787222518203,0.981216075013561
2.4356400711172674,2.1258957324784062,0.9310788103839058
2.436272521643361,1.979422609731253,0.9256694297866296
2.432499194177704,1.730336601867122,0.8956770004890278
2.460061207762406,1.6899986466524806,0.8627408204768099
2.757137410240549,1.828642951262037,0.867410354651192
2.732964712126715,1.876600299314162,0.8810317002163468
2.6532806625942724,1.9410935137444447,0.8900689732430663
2.620160722247851,2.024025009033551,0.9134898553103824
2.4020025123406006,2.1061235323080356,0.9261245047430819
2.5449717118168813,2.1460458918186394,0.982020770639846
2.742618718431714,2.262831757383637,0.9655637308073914
2.7315037976813814,2.1775607267646935,0.8966291666941313
2.6078519270054454,2.2301640708893,0.9492727774438742
2.7533449014993203,2.2867165175273754,0.9484371141132498
2.925716648493468,2.3353271616244915,0.9342955876777793
2.996977611477429,2.276494185689472,0.904449469403686
2.8329242767841536,2.295253998361002,0.8564331229583755
2.7997750979559655,2.0523763441912517,0.9302928720858805
3.088960076453827,1.93009418477138,0.9442112803165408
2.891469010769632,1.973331155758478,0.9110313260489902
2.82789983628417,2.0339504458745123,0.8662744883918314
2.9631439442051315,1.9869222306120666,0.9291807891677181
2.8645860157934577,2.058319259684646,0.8319818097527953
2.7485546784625425,2.027917938769764,0.8007947804286413
2.8717719121058,2.049162175584531,0.8622136983047071
2.908604693221851,1.94614938906956,0.890246035399934
2.8142287069363063,1.9041071835184782,0.9178396942811965
2.8531829470482823,1.8704956730769984,0.8688644615260542
2.788643999804402,1.9441320889650235,0.8763521448830546
2.9556785665977134,1.946089182868466,0.8578110632574732
2.935370337456877,1.8471722473949963,0.8482824373247927
3.1201501051990914,1.6946344061328942,0.9472467074255085
3.020843608977668,1.5907474373904702,1.036187756167471
2.6541228623274,1.7115389095249474,1.0062279284973739
2.7950047439183234,1.9702104060211851,0.9629225979210415
2.661269079905884,2.2142216062803706,0.8999422969799867
2.854186670064847,2.0561989141661003,0.7584673263951689
3.4399809660347613,2.287632605403489,0.7411866557066863
3.3194050266527975,2.155870431729672,0.7234844133789534
2.64291940250495,2.0770279452491947,0.7493666791924772
2.958339915823069,2.1371695793998415,0.7901871527646257
2.571130498604782,2.227511667685642,0.859809766248913
2.6392581296276076,2.35010105571443,0.8259611129583607
2.624199512648613,2.1221882836553236,0.7529417427837882
2.757044792630332,2.200812148272212,0.7688302620711973
2.7742662881569307,2.051592579369256,0.7945283680328926
2.8284652520581632,1.9279455342305112,0.787252258113473
2.75681083385095,1.9735818199023774,0.752279487438722
2.661150945923007,1.9761803571696932,0.7439224195978335
2.744595307474394,1.8979681737518244,0.7647903199344318
2.6696029220258612,1.9204065171966036,0.7380301453986424
2.679785176265402,1.9646423546432754,0.6979907461445364
2.5016523401485427,1.8110608911825337,0.750078099251436
2.7920203118387916,1.851742817634388,0.7931168327882302
2.8528489404089354,1.8321633192892577,0.8666803275489576
2.8021901805115745,1.8287021686760756,0.8644481157692052
2.942279144338763,1.9573100087518487,0.9734297265035502
2.934885231265275,2.0827095516550127,0.9027877605898914
3.0141782543103206,2.0988342337256642,0.87870563037159
2.6515759403815498,2.1109264310381,1.0140026976599164
2.7912155647588364,2.124556804343882,1.0894395044662146
2.6157727313712433,1.9665772929694745,0.9703594965770723
2.5297515529047323,2.0760063993531324,0.946282427230258
2.5002931928421157,1.9655413377275317,1.0951842558728604
2.676314105307985,1.9369018561016185,1.2255319651128873
2.612463944110546,1.805868568102103,1.100058938683558
2.5491819786387095,1.9338846428182925,1.0221921871006798
2.5220759696594603,1.7979234825444275,0.9933377445501888
2.7556125117686343,1.9067415250846318,0.9861953733743484
2.8006349106020165,1.7434602734539737,0.9006256578438057
2.8721014055300613,1.6797301253775605,0.9137646322535683
3.2122710500341713,1.6390642325950717,0.915500216223946
2.947455841886507,1.6347528876188382,0.8265770538362445
2.828929589030836,1.4673140018537991,0.8456704869236061
2.656402735222947,1.631694034957835,0.8658755807562123
2.560498533858049,1.6673940201394784,0.8500791381470016
2.902913556106132,1.6528788998562414,1.0378278986719325
3.0162296935522455,1.4179394024229344,1.0207192122447273
3.2030341149389865,1.3621449644091477,0.9687226342695664
3.1442673464639643,1.377522522654054,0.9453289881229059
3.087010500350157,1.3317194230262268,0.8904412011937392
2.9138071240652974,1.3141418568546053,0.8841074062615052
3.200709548869213,1.198330749489079,0.9939410198038199
3.172730779955282,1.1379778787706682,0.8686674862746555
3.0189722382414006,1.2475693048490382,0.854492416192052
3.304812064004012,1.289961520673086,0.9098844810806667
3.1591134995097807,1.3950743319072434,0.8137007803257215
3.0629127573319064,1.3224269004767468,0.9083370248280299
3.0867820618258204,1.378047723583873,0.9146447771342616
3.1622544966866912,1.4006576749253234,0.9439657046727505
3.0662421279816736,1.5483201564407505,0.9502634710355973
2.9181557423867948,1.454118700050123,0.8706593686909001
2.991087596168174,1.4867088259426053,0.9500818656158585
3.1574179196438408,1.6102650140231973,0.882148376772572
3.151633489194296,1.518261608324628,0.8641503469533728
3.0405903854307117,1.5505901376536724,0.9064848279021632
3.0242780401307052,1.7796950028290244,0.9471384798851835
2.894573312969415,1.7842471492802894,0.9236556082281246
2.937825949501626,1.6967951300512099,1.0107262807095811
2.8043903858934827,1.7401447126139655,0.9537761987310022
2.8056339400970796,1.6086372293447317,0.8819819673254174
2.7738674707017656,1.7880641478755663,0.9816644264677731
3.010247679069498,1.869797634289413,1.044429246372288
2.7926379088325937,1.9286476913247983,0.9760835880594991
2.8250546224225563,1.963847231845693,0.9399239503757351
2.928172070291568,1.758853328637595,0.8641555225286613
3.007846440282896,1.8559473716043249,0.7866884618530543
3.0050567947290276,1.7585410589530326,0.8930834561163938
2.8430861970137404,1.669960939180556,0.9753700233519679
2.9798733508641444,1.666201276323688,0.9670870706299701
2.826585073496721,1.624063706170527,0.9159379086373388
2.9793059553497634,1.713746310241017,0.8942010048997164
3.0679773620626203,1.7322139463948516,0.8209364045029506
3.041087517675774,1.8203821772972313,0.8632113697534938
2.9926742535443274,1.8599973555771876,0.8792140676147007
2.9181922146020702,1.81228417275679,0.9004659276492831
