phi,mu,sigma
0.7990172036729664,0.0,0.24726617849071542
0.7840509108243944,0.0,0.25224253213163855
0.7840509108243944,0.0,0.2741780988344413
0.8137034432209987,0.0,0.28409268258469034
0.7745418513831296,0.0,0.2765126647660956
0.698065563592028,0.0,0.29865883956019135
0.6492487510741125,0.0,0.3285504356287419
0.656278658987611,0.0,0.3180274669556453
0.6239893553678201,0.0,0.33398394106774565
0.6542515857379446,0.0,0.3138430198742004
0.731105865445997,0.0,0.3235174040346537
0.7537042281496985,0.0,0.32490443216837234
0.7537042281496985,0.0,0.3216403139563933
0.7067637756361124,0.0,0.32119935694286084
0.701652335238921,0.0,0.3242717167373403
0.6830143561697735,0.0,0.3361360529200104
0.6909106418259742,0.0,0.32094559544881046
0.6880722578726882,0.0,0.3310226923313222
0.701351769489478,0.0,0.31312930639541653
0.7195249055786355,0.0,0.3081348652112516
0.7210704991866929,0.0,0.34463952925350305
0.6634715356754483,0.0,0.36319356470247677
0.6634715356754483,0.0,0.350444391448538
0.6634715356754483,0.0,0.33342773323487923
0.6905812370306406,0.0,0.34274850608910934
0.6905812370306406,0.0,0.32486589521268244
0.6746034386895495,0.0,0.3534431431079235
0.7202253013472605,0.0,0.31407552177383896
0.7268907797533551,0.0,0.316541923161548
0.709993097724496,0.0,0.33284163947457635
0.709993097724496,0.0,0.36606524926783607
0.7310071979140472,0.0,0.38364248706401627
0.7310071979140472,0.0,0.4135392122686497
0.7584552643097644,0.0,0.39944623672522567
0.7658772093891031,0.0,0.4205464193245605
0.7765212262421585,0.0,0.418132944364522
0.7547748642588111,0.0,0.3951435919380062
0.7308126187035747,0.0,0.39602223678626614
0.7067482614969354,0.0,0.35452453264764167
0.6978841901859746,0.0,0.33457054947631526
0.6556242030049205,0.0,0.3425553643077055
0.6563045613297169,0.0,0.3109550305525459
0.6754620575852031,0.0,0.29692043300670834
0.6754620575852031,0.0,0.2849422370029404
0.6759061699638786,0.0,0.26376578790178784
0.6922725853693251,0.0,0.26749515839488097
0.6922725853693251,0.0,0.2632463010719483
0.6922725853693251,0.0,0.274311906947624
0.6922725853693251,0.0,0.26787396628393656
0.6974275344269681,0.0,0.25957026146520323
0.6346662398274419,0.0,0.28565633569644777
0.6276776624018422,0.0,0.2608679708588133
0.584638497100857,0.0,0.2623812106092392
0.600207664695761,0.0,0.2775534827856808
0.6136305050127103,0.0,0.2914470016473056
0.6136305050127103,0.0,0.3129887913527477
0.6483953463459678,0.0,0.29541870941100457
0.6339673738413496,0.0,0.289568654712747
0.6771976834349082,0.0,0.2689031700873415
0.6771976834349082,0.0,0.2538035587629109
0.6655008990296487,0.0,0.2689444602469744
0.7177983814195084,0.0,0.2715561005568342
0.7177983814195084,0.0,0.26918835393535334
0.7081046982709923,0.0,0.23620823772281804
0.7081046982709923,0.0,0.2376738513265553
0.7081046982709923,0.0,0.2456186845339515
0.7006260421580516,0.0,0.2809939142771718
0.7006260421580516,0.0,0.28772767978306013
0.7006260421580516,0.0,0.2591650141745451
0.6928687262936264,0.0,0.25784979003244024
0.6447083994786459,0.0,0.24258089041484632
0.6447083994786459,0.0,0.2475209032491766
0.5672165350231055,0.0,0.24030152120159023
0.5672165350231055,0.0,0.24657382967271352
0.5672165350231055,0.0,0.24660551747965623
0.5668650077143574,0.0,0.2581478833215012
0.5475983557522557,0.0,0.26245033592762856
0.5648170048167994,0.0,0.27886605704058454
0.5706800355983189,0.0,0.29633436036340344
0.6323949040700733,0.0,0.2741834619375687
0.6397941685151431,0.0,0.28629597493840064
0.5905589188810239,0.0,0.2739012190729243
0.5905589188810239,0.0,0.28801712884311137
0.5905589188810239,0.0,0.3096834214469671
0.5905589188810239,0.0,0.30387570381032514
0.5671273563452663,0.0,0.3332500049296258
0.5001576083365503,0.0,0.3538622064254703
0.5128313106764576,0.0,0.3651075641313424
0.4522985404868116,0.0,0.3612003905706899
0.4522985404868116,0.0,0.3515348037259238
0.4003278617630312,0.0,0.3323453455790045
0.4003278617630312,0.0,0.35361030179237224
0.34931975499234075,0.0,0.352170852268391
0.4210506761094051,0.0,0.33098816541514525
0.4460257978923321,0.0,0.316269924296694
0.4248938457774867,0.0,0.3299428043652845
0.43243098168755895,0.0,0.3145474259470763
0.43243098168755895,0.0,0.30545704349043107
0.4679739309671909,0.0,0.3309088688832014
0.4679739309671909,0.0,0.36078021087351286
0.4679739309671909,0.0,0.35409237222014217
0.4679739309671909,0.0,0.35880621152909803
0.47347295141872786,0.0,0.3582361123509651
0.47347295141872786,0.0,0.369618588139943
0.5168057631104581,0.0,0.34125935958939263
0.5168057631104581,0.0,0.31008981830847043
0.5572572083775641,0.0,0.32090531813799794
0.5572572083775641,0.0,0.3409926229544209
0.6001160352347336,0.0,0.3337718699501178
0.6120667127559594,0.0,0.3406763146628575
0.6120667127559594,0.0,0.3361972035818919
0.6120667127559594,0.0,0.3336167780778069
0.570169547196279,0.0,0.3384564735207787
0.570169547196279,0.0,0.33986415652147745
0.5577683637616975,0.0,0.3330599613994757
0.5645758562843814,0.0,0.34522207202497573
0.5479987643234261,0.0,0.3307235355726861
0.49181065978586114,0.0,0.34271374203163524
0.43790416456321896,0.0,0.33110594490978107
0.43791567210935756,0.0,0.3442052478168126
0.43791567210935756,0.0,0.3149893262862762
0.39616213506419995,0.0,0.30519752691747853
0.39616213506419995,0.0,0.2905831508144104
0.3911895558672032,0.0,0.2792440314461444
0.4041629559011605,0.0,0.269946539171324
0.36622337618154155,0.0,0.2702892021634669
0.3497393774116368,0.0,0.28128937203916937
0.4058824607949634,0.0,0.29510905894609996
0.36772722156082477,0.0,0.3088650320592493
0.36772722156082477,0.0,0.29988607716903914
0.36772722156082477,0.0,0.3071531398733177
0.36772722156082477,0.0,0.2889348240403684
0.3571433531002258,0.0,0.2663323966829914
0.40463843912432634,0.0,0.2640730104032366
0.33259493016343955,0.0,0.26402490598686146
0.33259493016343955,0.0,0.280616895798962
0.36306651255678646,0.0,0.26510031615193475
0.3690859224326276,0.0,0.2957943383215463
0.3140872122592613,0.0,0.28700177355072237
0.3873945413503271,0.0,0.28744008304155105
0.4396182807455496,0.0,0.2969496980695803
0.4396182807455496,0.0,0.29791234030685587
0.43912787858820873,0.0,0.30506796692730154
0.4421040056630059,0.0,0.29078159108307416
0.463316561129081,0.0,0.2993506813836047
0.5238760730232079,0.0,0.287511535327044
0.6193953979896363,0.0,0.281405397410403
0.6588337604720303,0.0,0.3037780503890031
0.6938994794000999,0.0,0.29929291199761615
0.7013278659472065,0.0,0.3003658923831103
0.7399624244577032,0.0,0.3144492730233902
0.7411510761706062,0.0,0.30124305959697534
0.7313731184056413,0.0,0.31194033147571365
0.7576375337123019,0.0,0.32944891643691576
0.7576375337123019,0.0,0.31894585371415796
0.771108679436619,0.0,0.3138959610271189
0.771108679436619,0.0,0.3146503357995249
0.771108679436619,0.0,0.3361030502706906
0.771108679436619,0.0,0.3725054951266122
0.771108679436619,0.0,0.4118359166740965
0.771108679436619,0.0,0.4075112084546104
0.8327761816467967,0.0,0.3958365193960412
0.823114000199895,0.0,0.40429351532713526
0.8508030736311079,0.0,0.4005544685488054
0.8987920932600001,0.0,0.36375251355926136
0.8557897666489035,0.0,0.3424561816740139
0.8557897666489035,0.0,0.3338519817023201
0.8046734840282977,0.0,0.32360468151350497
0.8046734840282977,0.0,0.34340057388188944
0.8046734840282977,0.0,0.3151605715420385
0.8187477429556571,0.0,0.3050408900431453
0.8187477429556571,0.0,0.3043412327751401
0.849133683074658,0.0,0.3028408034318853
0.8686833882963487,0.0,0.2991358822251061
0.8671259758469186,0.0,0.2950347612337902
0.8671259758469186,0.0,0.2968656384077671
0.8671259758469186,0.0,0.2940024807892655
0.8671259758469186,0.0,0.308178489038389
0.8754670879546546,0.0,0.296575520296252
0.8761190728449034,0.0,0.2646547670159401
0.8823638830220836,0.0,0.25677710610647475
0.8979982307792773,0.0,0.24944599302332304
0.9314743944366155,0.0,0.2435897764871475
0.9314743944366155,0.0,0.2566539892376266
0.9314743944366155,0.0,0.2671008417746243
0.9198366772629034,0.0,0.26234301296511237
0.8468608864645282,0.0,0.27200710028528613
0.8720210322320988,0.0,0.2752854740798496
0.8379991119785359,0.0,0.27918517634191675
0.8563712973745294,0.0,0.273727268714645
0.8779819050353285,0.0,0.27399898157213876
0.8896767183886307,0.0,0.2825037213396593
0.8896767183886307,0.0,0.2889661625090819
0.8896767183886307,0.0,0.2845988767496369
0.8896767183886307,0.0,0.28550879780107696
0.8896767183886307,0.0,0.31250364217035254
0.8896767183886307,0.0,0.29935501056215397
0.8896767183886307,0.0,0.27729518495963906
0.8540125180584746,0.0,0.2560020542424702
0.8511282732469223,0.0,0.2524574734691163
0.8511282732469223,0.0,0.23940844180220655
0.8476259076254138,0.0,0.24698980418505992
0.8737178705435077,0.0,0.24267418574463298
0.8923354023950374,0.0,0.26482448518218976
0.8673112271860149,0.0,0.24960894701707098
0.835875675001903,0.0,0.2752957294470844
0.8668518385704086,0.0,0.2860197183358684
0.8668518385704086,0.0,0.29529626162637074
0.8328747975949219,0.0,0.2905995664909842
0.835151647508989,0.0,0.2717941214134547
0.835151647508989,0.0,0.2843555282407421
0.835151647508989,0.0,0.29373270493854814
0.858811508454592,0.0,0.2953269664846048
0.8451726041679771,0.0,0.2910028955978808
0.8451726041679771,0.0,0.29488264463356423
0.7959434767048598,0.0,0.27425390213504114
0.8243326299394447,0.0,0.2634432233815925
0.8443070640211073,0.0,0.250566295521684
0.8315569759656218,0.0,0.274166131306564
0.7742670686738115,0.0,0.28224679443017875
0.7742670686738115,0.0,0.2797716958387755
0.8235828953896046,0.0,0.26003437920593253
0.7826048239218062,0.0,0.27653570739284006
0.7136316907718824,0.0,0.27307334303130504
0.7062802545946184,0.0,0.2902305893575239
0.7675738714990032,0.0,0.3073140214601507
0.7163760150024822,0.0,0.29774724876485636
0.7163760150024822,0.0,0.31125876885342035
0.7655348958449982,0.0,0.31713617527740673
0.7715964654911941,0.0,0.2835704043228865
0.7883681425191046,0.0,0.29327609163206253
0.7663308275987144,0.0,0.2978790999048111
0.7358080333061126,0.0,0.31283511598221947
0.7727488971576468,0.0,0.3160078886909095
0.7727488971576468,0.0,0.3116442099271136
0.7088998271357271,0.0,0.31456458341163057
0.7088998271357271,0.0,0.28958166386864986
0.7173754378107778,0.0,0.2662291641887596
0.7173754378107778,0.0,0.2987565325065025
0.7709181808457337,0.0,0.304726534682487
0.7509372442498625,0.0,0.24673938898294395
0.7367127270197182,0.0,0.24911344198350985
0.7817433561650671,0.0,0.2705254139870024
0.7647979312747514,0.0,0.2761891905701854
0.8352004680322574,0.0,0.2797937462303947
0.824608190200783,0.0,0.2615794175399164
0.7635142394604394,0.0,0.25379080803544496
0.7760867634909918,0.0,0.24217363377596043
0.7813631171483267,0.0,0.23391216966838616
0.8021054367831935,0.0,0.22670748943324054
0.7859364942986049,0.0,0.22944411151989613
0.821386899513636,0.0,0.23287578279327745
0.7852762947476291,0.0,0.24105413102212367
0.7852762947476291,0.0,0.2599589625933715
0.7755475094338007,0.0,0.25849655152772494
0.7755475094338007,0.0,0.2588122339992761
0.7755475094338007,0.0,0.2677146399003269
0.7755475094338007,0.0,0.24695128450944492
0.7755475094338007,0.0,0.25269759283393467
0.7215144201447073,0.0,0.2822028055100019
0.7463918993929345,0.0,0.28545081154437923
0.7372094794905552,0.0,0.2573229489854798
0.8387266365786301,0.0,0.259296998104758
0.8574980302741967,0.0,0.26660532283013016
0.8634250042483136,0.0,0.2734572849805243
0.8634250042483136,0.0,0.2507377813753561
0.8406358702463923,0.0,0.2497222999301285
0.7845319310303132,0.0,0.25556667876442435
0.8243387435174866,0.0,0.28090674107488367
0.8365057507188934,0.0,0.3183320444755869
0.8580936586648812,0.0,0.320982847411319
0.8678853420375243,0.0,0.3375627268932929
0.8532885186759682,0.0,0.33182257739364135
0.8784312671319155,0.0,0.3123143464768834
0.8784312671319155,0.0,0.3126068863974855
0.8784312671319155,0.0,0.32370015995812884
0.8537650341171297,0.0,0.3096663206404303
0.8537650341171297,0.0,0.29055972607664665
0.8404978498137698,0.0,0.28677124616679556
0.8378477383463058,0.0,0.28550127515515844
0.8558109230716683,0.0,0.2797120658861179
0.8344081980803563,0.0,0.283715210756888
0.8249820240095294,0.0,0.29508933821114236
0.8251800327896466,0.0,0.29801927603289463
0.8251800327896466,0.0,0.30627248164484255
0.7856957747805101,0.0,0.2663446754869865
0.7986870747601693,0.0,0.29287880662022037
0.7986870747601693,0.0,0.295011139597658
0.7986870747601693,0.0,0.2902228426094979
0.7859351448720151,0.0,0.2934066465606831
0.7859351448720151,0.0,0.28060307029215514
0.8220523773017299,0.0,0.2917390213707109
0.8220523773017299,0.0,0.26564227342572516
0.7953421188630754,0.0,0.28867249548945334
0.7953421188630754,0.0,0.30181946299199547
0.8128029940059418,0.0,0.31407941603798545
0.7762043104073846,0.0,0.2821891662648756
0.8089472860003177,0.0,0.29609855700497556
0.8089472860003177,0.0,0.3150198014666997
0.8235093869916121,0.0,0.31890434436587806
0.7943139481708601,0.0,0.30349774603605567
0.7943139481708601,0.0,0.32549468413635685
0.7943139481708601,0.0,0.3255207417942799
0.8106617308563169,0.0,0.33049027139235687
0.8336121253075948,0.0,0.30521785534875145
0.8038973101085104,0.0,0.30308631179877665
0.7540416908590761,0.0,0.29893171737071056
0.7238403157708139,0.0,0.3071928763594111
0.7238403157708139,0.0,0.3396742856498764
0.7594810257508495,0.0,0.31894522362544225
0.750732474373442,0.0,0.3191913131615978
0.7649145810137299,0.0,0.3495923359410665
0.7483759737153242,0.0,0.3564671214285221
0.7483759737153242,0.0,0.35815619921619457
0.7483759737153242,0.0,0.3577693200487694
0.7724781956705726,0.0,0.35728092562652325
0.7062823296688899,0.0,0.3371807187012232
0.6857091992362179,0.0,0.355642813208286
0.7426109458166705,0.0,0.3621199104898041
0.7504416977464753,0.0,0.35823539399019055
0.7504416977464753,0.0,0.35492166451973095
0.7770987973100882,0.0,0.3377064886755245
0.7889164424398746,0.0,0.3401449901149289
0.7772461796311383,0.0,0.29687295391206114
0.7597309849907693,0.0,0.2841322769841637
0.7597309849907693,0.0,0.27551039944314826
0.7042882583689934,0.0,0.26576877773776447
0.7042882583689934,0.0,0.2704486585504286
0.7042882583689934,0.0,0.2774482085232087
0.7042882583689934,0.0,0.2796222597555888
0.6515936822004584,0.0,0.2778763770196108
0.6532873311758293,0.0,0.27257985459835016
0.6369731915885857,0.0,0.267102038068959
0.6369731915885857,0.0,0.2710186482311056
0.6369731915885857,0.0,0.2969201386968614
0.6540907698850821,0.0,0.3074070829496587
0.6785933742472561,0.0,0.3608585758152871
0.6752989334833293,0.0,0.3657418765257861
0.6752989334833293,0.0,0.3807675717058949
0.6752989334833293,0.0,0.4055939211544501
0.7479501869945592,0.0,0.3911750834020088
0.7479501869945592,0.0,0.3954976236875476
0.7857601193682344,0.0,0.4287933840536576
0.744931923516113,0.0,0.4161732961207261
0.744931923516113,0.0,0.3917843440503878
0.6719385385570453,0.0,0.38923827186277876
0.6881777540934443,0.0,0.37836631157153694
0.6766037630319296,0.0,0.38542994622070686
0.6880532293133529,0.0,0.3581817603770784
0.6880532293133529,0.0,0.3279768915187849
0.6880532293133529,0.0,0.32329610559646654
0.727413981205882,0.0,0.349859873391653
0.7093722244379342,0.0,0.33055221362819565
0.7235106665693632,0.0,0.33886348254167065
0.766078185282584,0.0,0.34285312930715245
0.7675306243554916,0.0,0.33120564753230464
0.7675306243554916,0.0,0.3293830172489099
0.8444410118335607,0.0,0.3132048693809905
0.7866269442140704,0.0,0.30932469200776813
0.7866269442140704,0.0,0.318318063267378
0.760158044985015,0.0,0.32646607771687797
0.7584057547601375,0.0,0.2970143215807688
0.7690132445783122,0.0,0.2945089565912091
0.7657283317809872,0.0,0.3043178494998196
0.7657283317809872,0.0,0.31146062450051454
0.7589653022807596,0.0,0.30150803022006245
0.7589653022807596,0.0,0.29790008996717027
0.7378448623647554,0.0,0.2752592249228473
0.7243822004556612,0.0,0.26932767011184844
0.7243822004556612,0.0,0.28777245868263635
0.7243822004556612,0.0,0.2642934251170245
0.7005883858089718,0.0,0.27563085029919093
0.726993761383918,0.0,0.28500845375719575
0.7390447127487958,0.0,0.27964511833931927
0.7390447127487958,0.0,0.2831619056100246
0.7717580415448855,0.0,0.29403720791782634
0.7717580415448855,0.0,0.27454805155327955
0.7962640229886231,0.0,0.2946975813520528
0.8078150112554376,0.0,0.2991953010161424
0.8078150112554376,0.0,0.3025547494885224
0.7954830413034473,0.0,0.3057423120723307
0.7930873244274039,0.0,0.3200003473894237
0.7993659365522388,0.0,0.31784072360795146
0.7993659365522388,0.0,0.31449525140334933
0.7954077217575604,0.0,0.327011719658018
0.7965327594994436,0.0,0.33113107463928826
0.7965327594994436,0.0,0.30271507858694785
0.7965327594994436,0.0,0.32838906400717616
0.802095140002074,0.0,0.3116077072497252
0.8495687377489645,0.0,0.3382208978696467
0.8095970516032533,0.0,0.3097386577585602
0.810373538606244,0.0,0.3031169312528418
0.824158441376629,0.0,0.3051909742276346
0.8300959896806159,0.0,0.30782826250125417
0.8300959896806159,0.0,0.31014590281392823
0.7644029514207515,0.0,0.3020075170738189
0.7699622724344553,0.0,0.32338438089347304
0.7878933751844507,0.0,0.3287874913447669
0.784713892985514,0.0,0.34069093448168813
0.7831746786482178,0.0,0.3318802449254703
0.7831746786482178,0.0,0.3215792516365284
0.7831746786482178,0.0,0.3200182339753672
0.7831746786482178,0.0,0.32868543348491797
0.7819475902122321,0.0,0.336951078353567
0.7944376637761313,0.0,0.32064003835291577
0.7653421608762254,0.0,0.312970696167408
0.7203100295594284,0.0,0.2908035168147924
0.7363964967857844,0.0,0.3021414599192028
0.7119050747162392,0.0,0.29415596890178614
0.6696896561497692,0.0,0.2794344558825883
0.7096020503399705,0.0,0.3099090449032191
0.675761435867389,0.0,0.31048037903087056
0.6847175245477615,0.0,0.29526271709760277
0.6511266656089955,0.0,0.3058487559376695
0.7331260485242731,0.0,0.29365385665363875
0.7442998449626788,0.0,0.30413512933879405
0.7358060310560846,0.0,0.28736554774609996
0.7473052966854986,0.0,0.2717631943317937
0.7325077449093379,0.0,0.26952616476746954
0.7325077449093379,0.0,0.27310896142039154
0.7373262509296314,0.0,0.2724990161870884
0.7373262509296314,0.0,0.24700665056577162
0.7439623158580996,0.0,0.24146643309334437
0.7366074626721945,0.0,0.24680943633582722
0.6953686223927839,0.0,0.22625138173874682
0.7114325143359325,0.0,0.24162677372154523
0.7067327617947502,0.0,0.22230077431455283
0.7330184909721029,0.0,0.23236288048691756
0.7395305026864022,0.0,0.26033293269411073
0.7522324031042822,0.0,0.25839572285554546
0.7701462961391332,0.0,0.24858509415180116
0.7701462961391332,0.0,0.25257831667686026
0.7701462961391332,0.0,0.2826818816922193
0.7701462961391332,0.0,0.28659994833563907
0.7673450708316687,0.0,0.2674183621818348
0.7673450708316687,0.0,0.2653751262397851
0.8031462412247,0.0,0.28276671889039706
0.8031462412247,0.0,0.28545647587530504
0.7624796146455181,0.0,0.25993124002068835
0.7188434374868307,0.0,0.27670691182508034
0.6981037917423306,0.0,0.2750057290386172
0.6981037917423306,0.0,0.2657775842618477
0.6981037917423306,0.0,0.2789076837428885
0.6507985939760655,0.0,0.2626493124324699
0.6507985939760655,0.0,0.2545545112094327
0.6507985939760655,0.0,0.24984604080705228
0.704788987213158,0.0,0.27832217041983726
0.6860500229008886,0.0,0.27440348170990586
0.6860500229008886,0.0,0.3016256820406522
0.6837347169616852,0.0,0.30740229656840595
0.68258758800045,0.0,0.29015029008988324
0.68258758800045,0.0,0.31838877588339887
0.7270276257241579,0.0,0.2976211195162338
0.7270276257241579,0.0,0.2739575639734799
0.7270276257241579,0.0,0.2932924549166491
0.7270276257241579,0.0,0.284289079415711
0.7734719931521962,0.0,0.2806056223766564
0.7470180800682353,0.0,0.29918405950451527
0.75376285686995,0.0,0.31732697669596444
0.75376285686995,0.0,0.3139190953864377
0.7530290281988459,0.0,0.3034957544041345
0.7114257102423215,0.0,0.29369620436287586
0.7114257102423215,0.0,0.29344908505148515
0.706773091261737,0.0,0.2844722923144163
0.7196111704440172,0.0,0.30314239525783226
0.7144061963592535,0.0,0.3037495969946864
0.7144061963592535,0.0,0.2950370854456987
0.7395665622278049,0.0,0.2504623491832541
0.7349300982026015,0.0,0.23453236051488138
0.6850416651977612,0.0,0.22650150999249177
0.6726139336272341,0.0,0.22733853062229908
0.6726139336272341,0.0,0.23995305378642104
0.7086184793906074,0.0,0.2602368267023777
0.7079028543626844,0.0,0.26128213525188115
0.7079028543626844,0.0,0.274933361101751
0.6948595100532571,0.0,0.26861738425779297
0.6948595100532571,0.0,0.28146633748268435
0.6716493038202728,0.0,0.27293420989775313
0.6782482300077489,0.0,0.27066040175605655
0.6782482300077489,0.0,0.255904909818418
0.5912194744278724,0.0,0.2636598805837849
0.5653590590884646,0.0,0.29461621721387693
0.5653590590884646,0.0,0.3208215727267073
0.5990370943923896,0.0,0.35290140207406595
0.5990370943923896,0.0,0.34731194965130274
0.6432372432964634,0.0,0.34333796767864766
0.6423939600402241,0.0,0.2904322692510207
0.6855358543785427,0.0,0.29851084990668836
0.6855358543785427,0.0,0.30965606897106834
0.6830419697037508,0.0,0.33245142361833707
0.6555009649187702,0.0,0.3795145729558185
0.6328116565178344,0.0,0.35676973993382805
0.6328116565178344,0.0,0.37329192337981965
0.6328116565178344,0.0,0.3633966542103828
0.6184651345834311,0.0,0.3562264345131437
0.5882810685229677,0.0,0.3438802488259448
0.6231233409112713,0.0,0.3236529875407087
0.5915590477792385,0.0,0.3117095232759538
0.5947678893617575,0.0,0.31044714439065124
0.6119043088452146,0.0,0.28138927661300683
0.6270092102796596,0.0,0.26985828424159636
0.6567949711596872,0.0,0.2585416967100181
0.6567949711596872,0.0,0.25290998708511186
0.6648687112784673,0.0,0.26417313964373845
0.6648687112784673,0.0,0.2792620140426936
0.6815266089017687,0.0,0.29420253619522274
0.6815266089017687,0.0,0.3006345670361689
0.6962741230206392,0.0,0.32398018746845225
0.6605612110310686,0.0,0.30842417232392044
0.6689317599581968,0.0,0.29088096228862836
0.697366595422424,0.0,0.28838062964237066
0.697366595422424,0.0,0.2691949308236521
0.7326804717580687,0.0,0.29257517465763977
0.7326804717580687,0.0,0.290035126273466
0.7326804717580687,0.0,0.2771206688491284
0.7326804717580687,0.0,0.2993799097760555
0.7326804717580687,0.0,0.29752879657481396
0.679128473643575,0.0,0.27688685083703285
0.7253446199436856,0.0,0.2894642568327908
0.7253446199436856,0.0,0.30207409167944416
0.7253446199436856,0.0,0.29435460764477084
0.7138864576980325,0.0,0.2888130208370317
0.7145596151271826,0.0,0.2947621803052818
0.7268666395935743,0.0,0.29219387387158546
0.7268666395935743,0.0,0.28106271338553496
0.7199097363096225,0.0,0.29310468729075106
0.7199097363096225,0.0,0.2949561763405882
0.6756669039762602,0.0,0.2843606166105226
0.7319901340440256,0.0,0.30039205059204177
0.7220408249436148,0.0,0.33583824129104656
0.7220408249436148,0.0,0.3171679883801087
0.7251369184510842,0.0,0.2809893597150315
0.7369253951597595,0.0,0.31207720002030415
0.7369253951597595,0.0,0.2929958586123981
0.7369253951597595,0.0,0.3040590023377687
0.6874296341135586,0.0,0.3354683785061591
0.6906998327616969,0.0,0.3392942773532783
0.6464544739242286,0.0,0.34004073064835066
0.6804038690277837,0.0,0.3755864805569859
0.6804038690277837,0.0,0.3727273495665592
0.6816876186814046,0.0,0.3695927155166496
0.630600497322531,0.0,0.3599617414076132
0.630600497322531,0.0,0.3654869168218328
0.5810592482545668,0.0,0.3934501009500956
0.6841796998257503,0.0,0.3807049176285258
0.6345861504145359,0.0,0.381092914103854
0.6345861504145359,0.0,0.3758545712544049
0.6577030469027202,0.0,0.37001821032791776
0.6543815677437271,0.0,0.35092253560982356
0.5763234645594317,0.0,0.36170978122841174
0.5763234645594317,0.0,0.3554019536509757
0.5763234645594317,0.0,0.3618627576197999
0.5615252025559454,0.0,0.35483558826816336
0.5527782136264521,0.0,0.3543659081244569
0.5562499006836041,0.0,0.3570854527936874
0.5722727564882554,0.0,0.38057936235644696
0.5604237797236087,0.0,0.39598124002974866
0.5829917436070526,0.0,0.39526618623395016
0.5797256565239254,0.0,0.40977322632499064
0.545845251282701,0.0,0.4398290880265147
0.5426757112691583,0.0,0.4366906393237489
0.5426757112691583,0.0,0.3948890993286669
0.5426757112691583,0.0,0.37008977147689015
0.5356588622496481,0.0,0.38836679981497624
0.5394228615075362,0.0,0.3728004648995071
0.5737701908420104,0.0,0.3428137553749251
0.5737701908420104,0.0,0.3327239258923606
0.5974571833053072,0.0,0.3499219554951038
0.5599504476558756,0.0,0.3384194359149108
0.5599504476558756,0.0,0.3273921333857083
0.574011372619146,0.0,0.3428696040124421
0.574011372619146,0.0,0.34864933712208285
0.574011372619146,0.0,0.36308703777079315
0.5810802596345578,0.0,0.3592243907179997
0.5810802596345578,0.0,0.3360913167741373
0.6495852936422853,0.0,0.3537440624548744
0.6495852936422853,0.0,0.37417586508226386
0.6538118762624896,0.0,0.35326400477941755
0.5975411335889443,0.0,0.3418519398552105
0.591385898449814,0.0,0.3485157040434414
0.639766664897515,0.0,0.3461713273675384
0.6816270471330595,0.0,0.35905861341751966
0.6931758198122531,0.0,0.33768412082336835
0.702581866062444,0.0,0.3270006963954485
0.702581866062444,0.0,0.3550936786548487
0.6837591577349117,0.0,0.3215920191858651
0.7131118914621786,0.0,0.316682520405814
0.7628245901243168,0.0,0.30778070016137704
0.7470274403633758,0.0,0.31408101078294964
0.7141877918299717,0.0,0.3048436131778634
0.7141877918299717,0.0,0.2938263721115981
0.7141877918299717,0.0,0.29868375853553764
0.7141877918299717,0.0,0.30842866563508714
0.7512092197695952,0.0,0.28014557097031223
0.7512092197695952,0.0,0.27910656366041275
0.7512092197695952,0.0,0.281264206713942
0.7467679652902182,0.0,0.27287444282449097
0.8041983890420278,0.0,0.2898485958939719
0.8041983890420278,0.0,0.3117592509609076
0.8347974690460549,0.0,0.3191040370059306
0.8106168308163566,0.0,0.36083542686233255
0.8401635119111505,0.0,0.34893811606077435
0.8401635119111505,0.0,0.3185115437286895
0.8401635119111505,0.0,0.3466190080605488
0.8355996944727009,0.0,0.3245934035497397
0.8355996944727009,0.0,0.31643757114858845
0.8355996944727009,0.0,0.3069202233472771
0.8157690664267515,0.0,0.2806667669356464
0.7870396923952891,0.0,0.29251742181467366
0.8351819363303633,0.0,0.2786645986258747
0.8351819363303633,0.0,0.28804382018443886
0.8351819363303633,0.0,0.2828940205779953
0.7993532358130206,0.0,0.31911212360835595
0.7993532358130206,0.0,0.3489625344545935
0.7849367791346277,0.0,0.31982022165049145
0.7849367791346277,0.0,0.3326349868575193
0.8371867242561156,0.0,0.3322870972412804
0.8278736449628241,0.0,0.361516979098911
0.8278736449628241,0.0,0.3547716881697442
0.822395601555527,0.0,0.3618926205690442
0.8246995304591648,0.0,0.34111321408006656
0.7695817003558644,0.0,0.34242139841806385
0.751565205852263,0.0,0.33278955460610465
0.7844486667390966,0.0,0.32872113629286265
0.8070892661605163,0.0,0.30930572236543097
0.8070892661605163,0.0,0.31878571506647024
0.8070892661605163,0.0,0.3167997138459679
0.8070892661605163,0.0,0.3011849580715212
0.8045529817073095,0.0,0.285178580749822
0.7861293456917244,0.0,0.28692300107126606
0.7861293456917244,0.0,0.28298450386356205
0.7861293456917244,0.0,0.2894712297291861
0.7861293456917244,0.0,0.2765914556949984
0.7861293456917244,0.0,0.30124966640807216
0.7188310171516132,0.0,0.3063601019821369
0.7260317421881972,0.0,0.31510090818249264
0.7352833641250303,0.0,0.29852077791805903
0.7352833641250303,0.0,0.2878516463662444
0.7352833641250303,0.0,0.28482480042796054
0.7493776356980765,0.0,0.2876443938148179
