V,W,phi,sigma
2.0,2.4349172638272107,1.8185719739507641E-6,6.759844171662465
2.0,3.0279374958421608,1.8185719739507641E-6,6.614278518331043
2.0,2.900720012799662,1.8185719739507641E-6,6.280511152026644
2.0,2.628143572520875,1.8185719739507641E-6,6.930604711778245
2.0,2.652633967056862,1.8185719739507641E-6,7.090832225194573
2.0,2.4774755673475997,1.8185719739507641E-6,6.219577385554681
2.0,2.614859597548869,1.8185719739507641E-6,8.780652696440926
2.0,2.6405664775172006,1.8185719739507641E-6,7.074191190060353
2.0,2.6090964798698053,1.8185719739507641E-6,7.476850526016723
2.0,2.824957212913465,1.8185719739507641E-6,7.142780013389861
2.0,2.2928443610124045,1.8185719739507641E-6,6.754819899728241
2.0,2.0929594064452335,1.8185719739507641E-6,6.096812443301538
2.0,2.791596779687711,1.8185719739507641E-6,6.789142401572137
2.0,2.469984589298055,1.8185719739507641E-6,6.696473925608616
2.0,2.336416068517704,1.8185719739507641E-6,6.227237170407187
2.0,2.5397177131406057,1.8185719739507641E-6,5.756290719323482
2.0,2.1862005793455004,1.8185719739507641E-6,6.050110444509325
2.0,2.5604405014378373,1.8185719739507641E-6,6.105128674146461
2.0,2.637009970896042,1.8185719739507641E-6,6.483769925772233
2.0,2.840195243576763,1.8185719739507641E-6,6.17219422881824
2.0,2.5371629744991515,1.8185719739507641E-6,9.050975119389914
2.0,2.1587309300309783,1.8185719739507641E-6,7.0409311306760465
2.0,2.821022711951992,1.8185719739507641E-6,6.334868881220201
2.0,2.5487029172936633,1.8185719739507641E-6,6.867873887434495
2.0,2.59812766423107,1.8185719739507641E-6,7.839032042552998
2.0,2.3683680400201363,1.8185719739507641E-6,6.754183779837926
2.0,2.6597759290270973,1.8185719739507641E-6,7.291828210911734
2.0,2.619317738138476,1.8185719739507641E-6,6.740360531393925
2.0,2.1731559298368026,1.8185719739507641E-6,7.55494192775914
2.0,2.3572117148210743,1.8185719739507641E-6,7.075074150979106
2.0,2.2307061485301913,1.8185719739507641E-6,5.9779367825389675
2.0,2.5522853570102457,1.8185719739507641E-6,6.73839937996002
2.0,2.506533554220659,1.8185719739507641E-6,5.947665694784557
2.0,2.47574891248882,1.8185719739507641E-6,6.9388559864487735
2.0,2.792749114701666,1.8185719739507641E-6,6.926040763521071
2.0,2.526319199864002,1.8185719739507641E-6,6.353545676921294
2.0,2.176138392333559,1.8185719739507641E-6,6.139913399348087
2.0,2.689633991492486,1.8185719739507641E-6,7.914028758483684
2.0,2.4631947775537775,1.8185719739507641E-6,7.205332894240945
2.0,2.638035758250663,1.8185719739507641E-6,8.378871622215348
2.0,2.3672329322952574,1.8185719739507641E-6,6.991158994537436
2.0,2.83531121473371,1.8185719739507641E-6,6.3413534495593815
2.0,2.9975998368149477,1.8185719739507641E-6,7.011063119183265
2.0,2.316033761604352,1.8185719739507641E-6,7.0277068810826115
2.0,2.7890323039429434,1.8185719739507641E-6,5.988798427367068
2.0,2.5747709045351015,1.8185719739507641E-6,7.569661526778794
2.0,3.0195375967252636,1.8185719739507641E-6,6.659353921003649
2.0,2.870468537151748,8.012414972789452E-7,7.36129131163574
2.0,2.990000319934755,8.012414972789452E-7,7.127196402566117
2.0,2.4410340991687987,8.012414972789452E-7,8.636021600908983
2.0,2.713404472541421,8.012414972789452E-7,7.472424562806081
2.0,2.8612376812225224,8.012414972789452E-7,7.250398916181974
2.0,2.753347094545718,8.012414972789452E-7,7.311823681725883
2.0,2.8086731809050076,8.012414972789452E-7,6.571981027999671
2.0,2.2220446799269267,8.012414972789452E-7,6.041164461916339
2.0,3.484387822421366,8.012414972789452E-7,8.973320742936394
2.0,2.4299951505930246,8.012414972789452E-7,7.6313777490142884
2.0,2.502984479550874,8.012414972789452E-7,6.269556817834122
2.0,2.8483395914975387,8.012414972789452E-7,6.898870929088778
2.0,2.8192354978848195,8.012414972789452E-7,6.296082091584215
2.0,2.339988510618652,8.012414972789452E-7,6.870155527285723
2.0,2.521956093060611,8.012414972789452E-7,6.543574764462892
2.0,2.7619487264693015,8.012414972789452E-7,7.301547091945885
2.0,2.73865750649167,8.012414972789452E-7,6.401555212653431
2.0,2.978280231072246,8.012414972789452E-7,8.153511551175468
2.0,2.6220801044622926,8.012414972789452E-7,6.8880999506540554
2.0,2.1758413827489274,8.012414972789452E-7,6.57370137661138
2.0,2.1022657147682633,8.012414972789452E-7,6.887421566621857
2.0,2.5234752888994083,8.012414972789452E-7,7.186687305637791
2.0,2.773585896206186,8.012414972789452E-7,6.490490262832618
2.0,2.2831423493841756,8.012414972789452E-7,7.869747971119526
2.0,2.9351906892228965,8.012414972789452E-7,6.827663797976713
2.0,2.5552701012546497,8.012414972789452E-7,6.650482391936831
2.0,2.630720428909035,8.012414972789452E-7,7.836806826018065
2.0,2.3537180102703896,8.012414972789452E-7,7.604734063487053
2.0,2.3634820945471597,8.012414972789452E-7,6.422773118158631
2.0,2.7663036770719085,8.012414972789452E-7,6.921249120556976
2.0,2.603763473823346,8.012414972789452E-7,5.385187400829454
2.0,2.1975594425612033,8.012414972789452E-7,6.86416324483491
2.0,2.7555434164414487,8.012414972789452E-7,7.114408447065373
2.0,3.2094002111566713,8.012414972789452E-7,6.826490193348342
2.0,2.562327679946411,8.012414972789452E-7,6.482906570506269
2.0,2.6552713575518148,8.012414972789452E-7,6.525866833255991
2.0,2.6346761032693697,8.012414972789452E-7,5.5927320487822145
2.0,2.505163157766138,5.987620065769418E-7,7.102864790235482
2.0,2.3296519438956724,5.987620065769418E-7,6.952535214812655
2.0,2.7697938000807225,8.715791984347625E-7,7.496522435434794
2.0,2.5502474171103753,8.715791984347625E-7,6.810709008398936
2.0,2.5086997968767597,8.715791984347625E-7,6.505744872313015
2.0,2.036943363199851,8.715791984347625E-7,5.982724622172556
2.0,2.5865346948617134,8.715791984347625E-7,6.342831893159167
2.0,2.48666884481687,8.715791984347625E-7,7.147574370375096
2.0,2.547251098750166,8.715791984347625E-7,6.447856124227273
2.0,3.0102433527564227,8.715791984347625E-7,6.756863598158975
2.0,2.6725808215522364,8.715791984347625E-7,6.3905301980012865
2.0,2.8304660254289553,8.715791984347625E-7,7.031476966669291
2.0,3.183542699367252,2.5998012047709145E-6,6.948031562750444
2.0,2.716420244882317,2.5998012047709145E-6,6.301021473628838
2.0,2.8228080280546592,2.5998012047709145E-6,7.653303626851854
2.0,2.7351956987075963,2.5998012047709145E-6,6.441799855365792
2.0,2.4712769497502247,2.5998012047709145E-6,6.169452098695737
2.0,2.384487004055995,2.5998012047709145E-6,6.853997827082866
2.0,2.0207738168202316,2.5998012047709145E-6,6.580028693141984
2.0,2.0406700916417635,2.5998012047709145E-6,6.015046349461189
2.0,2.8999733253493414,2.5998012047709145E-6,6.930389994273711
2.0,2.494478591020158,2.5998012047709145E-6,7.146464843234349
2.0,2.3336393547888727,2.5998012047709145E-6,6.782765994726127
2.0,2.604274581085448,2.5998012047709145E-6,6.948557253086673
2.0,2.7902841360944124,2.5998012047709145E-6,8.13580390566494
2.0,2.471824331484493,2.5998012047709145E-6,6.4112781621716595
2.0,2.6284439681751692,2.5998012047709145E-6,5.64879780102051
2.0,2.4135731514323377,2.5998012047709145E-6,7.322326764616565
2.0,2.8331734500438097,2.5998012047709145E-6,7.1111927856863835
2.0,2.7211993355427286,2.5998012047709145E-6,7.967024265337351
2.0,2.4826291207050577,2.5998012047709145E-6,7.197272403078503
2.0,2.123158025782877,2.5998012047709145E-6,6.0609793111691355
2.0,1.9440039654878358,2.5998012047709145E-6,6.876308900036857
2.0,2.693635534107602,2.5998012047709145E-6,6.161305482098104
2.0,2.0524719128459274,2.5998012047709145E-6,7.7413791305739705
2.0,2.3013375444837587,2.5998012047709145E-6,6.477043337186598
2.0,3.182685931008238,2.5998012047709145E-6,7.438909766651881
2.0,2.7079843665238226,2.5998012047709145E-6,7.068774366781491
2.0,2.4751482738842943,2.5998012047709145E-6,6.822336362908815
2.0,2.3972455371062633,2.5998012047709145E-6,7.28584906512701
2.0,2.865711138372939,2.5998012047709145E-6,6.6844476475269925
2.0,2.813835205997816,2.5998012047709145E-6,6.942239158013349
2.0,2.4372343656204745,2.5998012047709145E-6,6.152140392847058
2.0,2.1009929486649233,2.5998012047709145E-6,7.087119640268764
2.0,2.466306375077214,2.5998012047709145E-6,7.202615124762298
2.0,2.567259304164256,2.5998012047709145E-6,6.321676836582148
2.0,2.5677001915376265,2.5998012047709145E-6,8.078024845993836
2.0,3.369402008157287,2.5998012047709145E-6,7.402214439021541
2.0,2.8044136999317444,2.5998012047709145E-6,6.214853899575519
2.0,3.128170046159269,2.5998012047709145E-6,6.830451006247066
2.0,2.4469454524980954,2.5998012047709145E-6,6.058067784275792
2.0,2.6489910138294017,2.5998012047709145E-6,8.67540182677958
2.0,2.7466999551133893,2.5998012047709145E-6,7.131035289907501
2.0,2.6631829911922256,2.5998012047709145E-6,6.469635603463018
2.0,2.985983021534396,2.5998012047709145E-6,7.303165227365713
2.0,2.8406347288709757,2.5998012047709145E-6,6.769001449037799
2.0,2.680152265053686,2.5998012047709145E-6,7.035948856971686
2.0,2.7224899567650445,2.5998012047709145E-6,8.028755180643213
2.0,2.084227284414435,2.5998012047709145E-6,6.786314474351361
2.0,2.447233577392252,2.5998012047709145E-6,6.257413333118682
2.0,2.593222846354329,2.5998012047709145E-6,7.116954087931949
2.0,2.754148191849401,2.5998012047709145E-6,8.086286221821453
2.0,2.537241029800814,2.5998012047709145E-6,5.738735076639627
2.0,2.616999413559532,2.5998012047709145E-6,6.433399524704345
2.0,2.309873065512803,1.040109758464594E-6,6.122056808254382
2.0,2.6568313324430113,1.040109758464594E-6,6.691980023977506
2.0,2.4412945443838847,1.040109758464594E-6,7.726625433286391
2.0,2.7952965465860427,1.040109758464594E-6,6.418263903402472
2.0,2.485911439390876,1.040109758464594E-6,6.307981467317708
2.0,2.824007489868602,1.040109758464594E-6,6.213370555317196
2.0,2.3535871443803353,1.040109758464594E-6,6.789233803527582
2.0,3.0567320186573514,1.040109758464594E-6,6.2371537796350305
2.0,2.759974842911265,1.040109758464594E-6,6.962467673852373
2.0,2.2503827610275553,1.040109758464594E-6,6.549030163105106
2.0,2.7951426685403225,1.040109758464594E-6,7.21909168793639
2.0,2.8659674504402264,1.040109758464594E-6,5.922426107247519
2.0,2.830751463448111,1.040109758464594E-6,7.453261688713946
2.0,2.8008321990349967,1.040109758464594E-6,6.187301411957775
2.0,2.26615531672699,1.040109758464594E-6,6.764342470132265
2.0,1.9862364158808665,1.040109758464594E-6,7.082030556595272
2.0,2.6364793273134723,1.040109758464594E-6,6.63776149398427
2.0,2.851267446318703,1.040109758464594E-6,7.02763607302441
2.0,2.6889849531272287,1.040109758464594E-6,7.554075907779992
2.0,3.356355773754919,1.040109758464594E-6,6.547645977575908
2.0,3.432566590708656,1.040109758464594E-6,7.785368450285738
2.0,2.432895437717295,1.040109758464594E-6,6.492603246913722
2.0,2.5768443988295187,1.040109758464594E-6,6.140240152360678
2.0,2.456492306507199,1.040109758464594E-6,6.976282646419252
2.0,2.345137248978483,1.040109758464594E-6,8.867038849611648
2.0,2.5365777953221773,1.040109758464594E-6,8.074714963467663
2.0,2.269948615678381,1.040109758464594E-6,6.553190826163624
2.0,2.9517800088603914,8.681273311116113E-7,7.093283268194955
2.0,2.7443252639962736,8.681273311116113E-7,7.094680947885097
2.0,2.191113956714364,8.681273311116113E-7,7.074193050339314
2.0,2.288327440773364,8.681273311116113E-7,6.8719596238161245
2.0,2.894862648306241,8.681273311116113E-7,7.663712479477586
2.0,3.439370956191355,8.681273311116113E-7,6.431567288001319
2.0,2.5919015407396837,8.681273311116113E-7,6.582006967336784
2.0,2.309176858186118,8.681273311116113E-7,6.28648491619042
2.0,2.8856164311321226,8.681273311116113E-7,7.280357036451074
2.0,2.9529595816105854,8.681273311116113E-7,7.3512989339821395
2.0,2.484960947583955,8.681273311116113E-7,6.94807601861117
2.0,2.7695031513497526,8.681273311116113E-7,7.563067784330774
2.0,2.0921682624776476,8.681273311116113E-7,7.001108115063714
2.0,2.5851650712032264,8.681273311116113E-7,6.730687327981776
2.0,2.9483685470569716,8.681273311116113E-7,6.895900168893256
2.0,2.7591784024077626,8.681273311116113E-7,7.187359350546545
2.0,2.2511634159341227,8.681273311116113E-7,6.040570681705071
2.0,2.2371026416801447,8.681273311116113E-7,6.7930916991068555
2.0,2.626518942422754,8.681273311116113E-7,7.217039031160344
2.0,2.383418335099963,8.681273311116113E-7,7.324654872527146
2.0,2.7056522835634214,8.681273311116113E-7,7.1291307948577085
2.0,2.771074562138173,8.681273311116113E-7,7.01964555242299
2.0,2.106836688146993,8.681273311116113E-7,7.523985609314233
2.0,2.2048604755481573,8.681273311116113E-7,7.379349297049518
2.0,2.04917941073891,8.681273311116113E-7,6.947319644720932
2.0,2.5614652662586894,8.681273311116113E-7,7.309248386257356
2.0,2.6632495873596067,8.681273311116113E-7,7.03522450847054
2.0,2.5623648853485887,1.8604697203206603E-6,6.234672275904339
2.0,2.736035474953772,1.8604697203206603E-6,6.821743089425096
2.0,3.011672281770561,1.8604697203206603E-6,8.431094869050833
2.0,2.608206160466024,1.8604697203206603E-6,6.935970090676262
2.0,2.4955624844627944,1.8604697203206603E-6,7.570962250961889
2.0,3.2357610128212873,1.8604697203206603E-6,6.743047117354363
2.0,2.534678577087725,1.8604697203206603E-6,6.847061814182249
2.0,2.4503263568429112,2.0060911308652873E-6,7.063568417629751
2.0,2.4806781926325367,8.417317539495993E-7,6.7860938048345085
2.0,2.337429284493179,8.417317539495993E-7,5.849475279535151
2.0,2.446147298642819,8.417317539495993E-7,7.005116772094161
2.0,2.3767613614055385,8.417317539495993E-7,7.111311590681351
2.0,2.724858393475896,2.496250899611038E-6,6.641330873538319
2.0,2.992871187835912,6.517638552800466E-7,6.889240112842735
2.0,3.1172613545147883,6.517638552800466E-7,7.091673555878757
2.0,2.7570651036765086,6.517638552800466E-7,5.766010180852294
2.0,3.1265140585979005,6.517638552800466E-7,7.464895097124776
2.0,2.372066875971067,6.517638552800466E-7,6.956701372441026
2.0,1.9774169448713612,1.3080948185762419E-6,6.879116267731793
2.0,3.3446005374591308,1.3080948185762419E-6,7.713798153518898
2.0,2.7950792666560234,1.3080948185762419E-6,6.602916263023028
2.0,2.6247718128703066,1.3080948185762419E-6,6.834877832472025
2.0,3.2127341110388272,1.3080948185762419E-6,6.758758396399637
2.0,2.589678651008644,1.3080948185762419E-6,5.868109951399991
2.0,2.517995664217469,1.3080948185762419E-6,7.255035042245711
2.0,2.439186347938305,1.3080948185762419E-6,6.774126085745436
2.0,2.7851485969778835,1.3080948185762419E-6,6.889723095049917
2.0,2.3534234635222018,1.3080948185762419E-6,6.680940182480602
2.0,2.8830517086307323,1.3080948185762419E-6,6.8379717861696685
2.0,2.4177604570105093,1.3080948185762419E-6,7.724071169495783
2.0,2.292241719050865,1.3080948185762419E-6,6.380497759620615
2.0,2.633277418087019,1.3080948185762419E-6,7.682638921042154
2.0,2.3367209068002257,1.3080948185762419E-6,7.010690016519979
2.0,2.2710236816904645,1.3080948185762419E-6,7.369656626613868
2.0,3.254657279134187,1.6666873340095707E-6,7.562167714486482
2.0,2.4772053289559026,1.6666873340095707E-6,7.526524477747758
2.0,2.6466187979592473,1.6666873340095707E-6,7.083351848299675
2.0,3.981504472885923,1.6666873340095707E-6,7.141210150244731
2.0,2.704946537300876,1.6666873340095707E-6,6.808434682344036
2.0,3.0642372454721305,1.6666873340095707E-6,7.097819053407637
2.0,2.6349844759123293,1.6666873340095707E-6,6.6214573008802375
2.0,2.692642299855568,1.6666873340095707E-6,6.9889846127495145
2.0,3.079256216002172,1.6666873340095707E-6,5.922944117002451
2.0,2.934261232359189,1.6666873340095707E-6,8.644472764934198
2.0,3.15556205972534,1.6666873340095707E-6,7.116523511253951
2.0,2.7240684888030695,1.6588240587292606E-6,7.180145927740079
2.0,2.7071482968244656,1.6588240587292606E-6,7.877636670380377
2.0,2.4568132944660883,1.6588240587292606E-6,7.793334577415459
2.0,3.2197110568682064,1.6588240587292606E-6,6.084067226800903
2.0,2.263016183536582,5.540265367164515E-7,6.890885389408943
2.0,2.4875313095701768,5.540265367164515E-7,7.238736535437069
2.0,3.1338647347734314,5.540265367164515E-7,6.931811559385283
2.0,2.5148567399673185,5.540265367164515E-7,6.454557064415975
2.0,2.639980822678217,5.540265367164515E-7,6.681227477133358
2.0,2.4124308312334537,5.540265367164515E-7,7.127007389962309
2.0,2.7704558749695356,5.540265367164515E-7,7.331064498101641
2.0,2.093601447301024,5.540265367164515E-7,7.194173126740168
2.0,2.359460771750589,5.540265367164515E-7,6.03726048851064
2.0,2.5690415184593043,5.540265367164515E-7,7.086381093508814
2.0,2.7501390482045402,5.540265367164515E-7,6.864219722943161
2.0,2.620261838826549,5.540265367164515E-7,7.012947786105518
2.0,2.83372456977336,5.540265367164515E-7,6.797689574230662
2.0,3.0216784377171817,5.540265367164515E-7,7.282161361141197
2.0,2.2868568095880795,5.540265367164515E-7,6.864961337277241
2.0,2.9898311038303924,5.540265367164515E-7,7.414649446247291
2.0,3.126189636693812,5.540265367164515E-7,8.147501370380587
2.0,2.6105341304747287,5.540265367164515E-7,8.197363280785313
2.0,3.2857693098132397,5.540265367164515E-7,7.426029628133824
2.0,2.62522687566439,5.540265367164515E-7,6.992008186242888
2.0,2.639523400663837,5.540265367164515E-7,6.166731086904542
2.0,3.0934874342846417,3.8862043320100767E-7,6.59389260584437
2.0,2.571685715799085,3.8862043320100767E-7,7.199598700179698
2.0,2.4032686126744016,3.8862043320100767E-7,7.238947514121607
2.0,2.5875836905553093,3.8862043320100767E-7,6.520477191132208
2.0,2.5753444499174876,3.8862043320100767E-7,6.668391766043436
2.0,2.0343091274828997,3.8862043320100767E-7,6.029300922686024
2.0,2.855742420747881,3.8862043320100767E-7,6.743484669965202
2.0,2.530158260510752,3.8862043320100767E-7,7.297558120660527
2.0,2.8747418718670037,3.8862043320100767E-7,8.676398424356385
2.0,2.729713167197288,3.8862043320100767E-7,6.541943972321434
2.0,2.178656532195485,3.8862043320100767E-7,6.951130514231261
2.0,2.5006498908456654,3.8862043320100767E-7,6.405182258984581
2.0,2.5542314443140928,3.8862043320100767E-7,6.824357162659527
2.0,2.6330975689294225,3.8862043320100767E-7,7.446017485969631
2.0,2.472109634125863,3.8862043320100767E-7,7.354496670927403
2.0,2.714990461262855,3.8862043320100767E-7,7.356070657513956
2.0,3.0018428611076744,2.7402223458804053E-6,7.3385495721129015
2.0,2.6276528732575257,2.7402223458804053E-6,6.512148586766124
2.0,2.827113574911741,1.9187477096984177E-6,6.913296620152147
2.0,2.5496080260298286,1.9187477096984177E-6,7.4622957100993
2.0,2.240094072859417,1.9187477096984177E-6,6.86847398431627
2.0,2.8536095541492363,1.9187477096984177E-6,8.252957623777707
2.0,2.3878008576131275,1.9187477096984177E-6,7.884223232933171
2.0,2.4853848192208705,1.9187477096984177E-6,6.582828182022486
2.0,2.9563416180822775,1.9187477096984177E-6,7.395115795255351
2.0,2.208560295170217,1.9187477096984177E-6,6.915703552607329
2.0,2.455381591353226,1.9187477096984177E-6,5.709358784152389
2.0,2.3701115782641455,1.9187477096984177E-6,6.495964850034977
2.0,2.6329819870282876,1.9187477096984177E-6,6.815206150070532
2.0,2.9671194594759926,1.9187477096984177E-6,6.756548608550271
2.0,3.241775978955256,1.9187477096984177E-6,6.781281806087092
2.0,2.2914824854273577,1.9187477096984177E-6,7.801210819394407
2.0,2.1055477573796835,1.9187477096984177E-6,6.730541089846358
2.0,2.3434207764267425,1.9187477096984177E-6,7.1612871199394394
2.0,2.2720593009401013,1.9187477096984177E-6,6.388031171989553
2.0,2.5022452025741155,1.9187477096984177E-6,6.472882253306617
2.0,2.269964123921129,1.9187477096984177E-6,7.014778325841598
2.0,2.3835794327965814,1.9187477096984177E-6,6.7088880550363905
2.0,2.6184772446212885,1.9187477096984177E-6,6.238293248607433
2.0,2.928327226223023,1.9187477096984177E-6,6.7544004992435305
2.0,2.6663236815747813,1.9187477096984177E-6,6.714615537167705
2.0,2.211820977882596,1.9187477096984177E-6,7.043182956053883
2.0,2.485894605643942,1.9187477096984177E-6,7.766379340700603
2.0,2.4587265822596467,1.9187477096984177E-6,6.946347255293838
2.0,2.7296026286190314,1.9187477096984177E-6,6.122768243039258
2.0,2.898328535279315,1.9187477096984177E-6,7.365958660543159
2.0,2.5902171033311903,1.9187477096984177E-6,7.814232025675873
2.0,2.6857348703903448,1.9187477096984177E-6,6.9787380371278545
2.0,2.594338787955085,1.9187477096984177E-6,6.299539599797973
2.0,2.6782641804651224,1.9187477096984177E-6,5.38499265782892
2.0,2.852827815720219,1.9187477096984177E-6,7.099356362583946
2.0,2.740279351854054,1.9187477096984177E-6,7.663481064564139
2.0,2.355416880327566,1.9187477096984177E-6,6.384074499270484
2.0,2.737164885381502,1.9187477096984177E-6,7.970158460316842
2.0,2.4329715684057405,1.9187477096984177E-6,7.733489847006576
2.0,2.512286561891967,1.9187477096984177E-6,6.102963988782273
2.0,2.798519914455797,1.9187477096984177E-6,6.149134026208838
2.0,2.649450157096765,1.9187477096984177E-6,5.9356200580793725
2.0,2.2138493651393167,1.9187477096984177E-6,6.311230891777499
2.0,2.265001430463063,1.9187477096984177E-6,6.770349846685221
2.0,2.551951189844213,1.9187477096984177E-6,6.75234198023735
2.0,2.73035209290737,1.9187477096984177E-6,5.582782454662695
2.0,2.7087685520119877,1.9187477096984177E-6,7.600973644818285
2.0,2.8639111418334586,1.9187477096984177E-6,7.844980816149762
2.0,2.5088226712494595,1.9187477096984177E-6,6.570665456975155
2.0,2.654765974149117,1.9187477096984177E-6,7.117735071554962
2.0,2.3973712858641836,1.9187477096984177E-6,6.31411343409098
2.0,2.6277009486607694,1.9187477096984177E-6,6.783072692721791
2.0,2.2428566703089956,1.9187477096984177E-6,7.022609738084146
2.0,3.0534402771419473,1.9187477096984177E-6,6.820160238823276
2.0,2.322348925783629,1.9187477096984177E-6,6.657054573485253
2.0,2.71548871201353,1.9187477096984177E-6,5.713717414411101
2.0,2.1638703023799373,1.9187477096984177E-6,6.694892912344184
2.0,2.1021760450068516,1.9187477096984177E-6,6.637182046186795
2.0,2.8098276551510004,1.9187477096984177E-6,6.6121908915551755
2.0,2.2453590197585225,1.9187477096984177E-6,7.103108355781159
2.0,2.571214770852927,1.9187477096984177E-6,7.200966225735991
2.0,2.5950896475584457,1.9187477096984177E-6,6.34259078882601
2.0,2.975671228265705,1.9559108088681868E-6,6.9071077010644
2.0,2.84993727061989,1.9559108088681868E-6,8.242685680591281
2.0,2.5226829885599225,1.9559108088681868E-6,7.247993770872923
2.0,2.6569698720780135,1.9559108088681868E-6,6.828071584485435
2.0,2.93863220275616,1.9559108088681868E-6,6.162004364814636
2.0,2.6414818213360434,1.9559108088681868E-6,7.450328841094459
2.0,2.420966829451017,1.9559108088681868E-6,6.815964652414851
2.0,3.003658405829167,1.9559108088681868E-6,6.614664295124423
2.0,2.2751796626192258,1.9559108088681868E-6,6.955886407095058
2.0,3.262189253850874,1.9559108088681868E-6,7.295740650807422
2.0,2.474262538123073,1.9559108088681868E-6,7.954593379454038
2.0,2.181186964858583,1.9559108088681868E-6,7.645137059714164
2.0,2.8731033129812897,1.9559108088681868E-6,7.886460910093698
2.0,2.7067922504128687,1.9559108088681868E-6,6.987734474665512
2.0,2.6553918686890166,1.9559108088681868E-6,7.150609425879126
2.0,2.9125825066583086,1.9559108088681868E-6,8.584702845788769
2.0,2.5228635569391633,1.9559108088681868E-6,7.219442117582334
2.0,2.581720798085227,1.9559108088681868E-6,7.072223820465201
2.0,2.8130376797917758,1.9559108088681868E-6,6.5959001110410185
2.0,2.2303327728605766,1.9559108088681868E-6,7.375453657645269
2.0,2.758630926603611,1.9559108088681868E-6,7.748279084809871
2.0,2.4018304714270946,1.9559108088681868E-6,6.823247546805128
2.0,2.3561759764538706,1.5458221707598996E-6,7.359836315708277
2.0,2.3005670856657434,1.5458221707598996E-6,7.995908749023223
2.0,2.5324370448895124,1.5458221707598996E-6,7.1527528175869906
2.0,2.4404302746404847,1.5458221707598996E-6,7.232917593207535
2.0,2.517749634972112,1.5458221707598996E-6,7.831464199263488
2.0,2.4132983136484984,1.5458221707598996E-6,7.272372529889137
2.0,2.862551925478836,1.5458221707598996E-6,6.360599616116699
2.0,2.591543568424902,1.5458221707598996E-6,6.140705694717645
2.0,1.9667610025820719,1.5458221707598996E-6,5.804911439551868
2.0,2.3431147421910565,1.5458221707598996E-6,6.601840915517453
2.0,3.0974195264412914,1.5458221707598996E-6,7.036449716283296
2.0,2.8165096060637667,1.520171290145237E-6,7.1451665880548
2.0,3.1386067612640542,1.520171290145237E-6,6.786753486743983
2.0,2.8993509057156284,1.520171290145237E-6,6.185973927792523
2.0,2.437239305120107,1.520171290145237E-6,7.376321249344613
2.0,2.7099418799047017,1.520171290145237E-6,7.120839924890371
2.0,3.079806705315922,1.520171290145237E-6,7.123854621360554
2.0,2.5720955389433113,1.682799409678485E-6,6.678404543177608
2.0,3.2946398684484053,1.682799409678485E-6,6.346946883409738
2.0,2.3551295460996142,1.682799409678485E-6,6.11214742958239
2.0,3.0151203555055957,1.682799409678485E-6,6.897765832984555
2.0,2.5263353658590444,1.682799409678485E-6,6.6290517468126415
2.0,3.2368530236038335,1.682799409678485E-6,7.409655390008523
2.0,2.2960411626759196,1.682799409678485E-6,8.419827798607889
2.0,2.403596087834453,1.682799409678485E-6,7.544028090342339
2.0,3.0466001668706033,1.682799409678485E-6,6.644544135121761
2.0,2.386153705750655,1.682799409678485E-6,6.702563018500553
2.0,2.9100152790748615,1.682799409678485E-6,6.723266460905871
2.0,2.5681873346507142,1.682799409678485E-6,7.114649189705025
2.0,2.398623294025892,1.682799409678485E-6,6.86083902686567
2.0,2.5821269291923783,1.682799409678485E-6,7.713825595069972
2.0,2.4864956712590995,1.682799409678485E-6,6.3927629616089074
2.0,2.7069474852134396,1.682799409678485E-6,7.14874168368927
2.0,2.880907881259487,1.682799409678485E-6,7.189938466456652
2.0,2.6131681242201097,1.682799409678485E-6,7.70995783088135
2.0,3.5156049773124862,1.682799409678485E-6,6.2495606096393095
2.0,2.376306820466467,1.682799409678485E-6,6.139744306287462
2.0,2.471775953121656,1.682799409678485E-6,7.256490204768855
2.0,2.593454918925381,8.930063739833714E-7,7.490484490076174
2.0,2.8054892443721777,8.930063739833714E-7,7.162993855693816
2.0,2.8160872095887712,8.930063739833714E-7,7.9203385475520145
2.0,2.3871738579556694,7.360918672675828E-7,6.816745638912966
2.0,3.4047314631725154,7.360918672675828E-7,7.364255137781813
2.0,2.4310363373437758,7.360918672675828E-7,7.680412013132204
2.0,2.5201950071679198,7.360918672675828E-7,6.86471722256825
2.0,2.476993318285903,7.360918672675828E-7,7.285475461143984
2.0,2.51322366291328,7.360918672675828E-7,6.853542660139448
2.0,2.4095895199000763,5.000975320993608E-7,6.514499264031143
2.0,2.678000387817481,5.000975320993608E-7,6.92229973083026
2.0,2.4803186840760456,5.000975320993608E-7,6.4040096233178545
2.0,2.7589423042395476,5.000975320993608E-7,6.660567614432534
2.0,2.510080901776197,5.000975320993608E-7,7.956095975982758
2.0,2.765832549798862,5.000975320993608E-7,7.317584245442998
2.0,2.765450292960204,5.000975320993608E-7,6.5007814354498965
2.0,2.3596177874440767,5.000975320993608E-7,7.84247113553909
2.0,2.6013889654297713,5.000975320993608E-7,6.1542384637353535
2.0,2.643941927505878,5.000975320993608E-7,7.085788430868726
2.0,2.9488810688378706,5.000975320993608E-7,6.193310877935066
2.0,2.701780212099786,5.000975320993608E-7,6.070953423491767
2.0,2.6936555252209224,3.924071718577014E-6,6.360142680452544
2.0,2.3223513942553495,3.924071718577014E-6,6.372301440608093
